Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИТМ""",ООО РИТМ,3622004172,"397670, Воронежская обл., Петропавловский район, с. Новобогородицкое, ул. Ленина, д. 1А", 50.037433, 40.977853,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-petropavlovski-raion/ooo-ritm-inn-3622004172-ogrn-1033680002894-ac965421835440bdaa506a962964a168
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВОУСМАНСКАЯ ЗЕМЛЯ""",ООО НОВОУСМАНСКАЯ ЗЕМЛЯ,3616012560,"396310, Воронежская обл., Новоусманский район, с. Новая Усмань, ул. Крупской, д. 5А/1 офис 1", 51.642319, 39.413107,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-novousmanski-raion/ooo-novousmanskaya-zemlya-inn-3616012560-ogrn-1083668006487-00a1cae8d9ca4e879214b347ec508f6a
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОВОРИНОСЕЛЬХОЗХИМИЯ""",АО ПОВОРИНОСЕЛЬХОЗХИМИЯ,3623000614,"397340, Воронежская обл., Поворинский район, с. Пески, ул. Красная 2-Я, д. 40", 51.248545, 42.448805,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-povorinski-raion/pao-povorinoselkhozkhimiya-inn-3623000614-ogrn-1023600606435-dcc75ab0d9b948fe9c204c53668d0c18
СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ШИРЯЕВА Г.И.,СПК ШИРЯЕВА Г.И.,3604019049,"397156, Воронежская обл., Борисоглебский район, с. Третьяки, ул. Народная, д. 42", 51.356508, 42.488121,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-borisoglebsk/koop-shiryaeva-g-i-inn-3604019049-ogrn-1103604000280-941d5c3fc9214974861283ff9c3514f0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОТЕХ - ГАРАНТ"" КИРСАНОВСКИЙ",ООО АГРОТЕХ - ГАРАНТ КИРСАНОВСКИЙ,6803627992,"397221, Воронежская обл., Грибановский район, с. Кирсановка, ул. Центральная, зд. 1", 51.461903, 41.786690,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-gribanovski-raion/ooo-agrotekh-garant-kirsanovski-inn-6803627992-ogrn-1056847012067-e1ea69257e3a4f599dff29d65260dc17
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БУТУРЛИНОВКА ЗООВЕТСНАБ""",ООО БУТУРЛИНОВКА ЗООВЕТСНАБ,3605000121,"397531, Воронежская обл, м.р-н Бутурлиновский, с.п. Козловское, с Козловка, ул Гагарина, д. 51", 50.857019, 40.435660,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-buturlinovski-raion/ooo-buturlinovka-zoovetsnab-inn-3605000121-ogrn-1023600644616-df14b5d80f28490b924a7d4a4a331800
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОНСКОЕ""",ООО ДОНСКОЕ,3627030634,"396650, Воронежская обл., Россошанский район, г. Россошь, ул. 50 Лет Ссср, д. 76 д офис 6", 50.215951, 39.561029,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-rossoshanski-raion/ooo-donskoe-inn-3627030634-ogrn-1173668063293-6081a18cfad3417ae0531b9aa8c07440
"МЕСТНАЯ РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ПРАВОСЛАВНЫЙ ПРИХОД ХРАМА В ЧЕСТЬ КАЗАНСКОЙ ИКОНЫ БОЖИЕЙ МАТЕРИ С.ПРОГОРЕЛОЕ ПЕТРОПАВЛОВСКОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ РЕЛИГИОЗНОЙ ОРГАНИЗАЦИИ ""РОССОШАНСКАЯ ЕПАРХИЯ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ)""",МЕСТНАЯ РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ПРАВОСЛАВНЫЙ ПРИХОД ХРАМА В ЧЕСТЬ КАЗАНСКОЙ ИКОНЫ БОЖИЕЙ МАТЕРИ С.ПРОГОРЕЛОЕ ПЕТРОПАВЛОВСКОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ РЕЛИГИОЗНОЙ ОРГАНИЗАЦИИ РОССОШАНСКАЯ ЕПАРХИЯ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ),3622000298,"396514, Воронежская обл., Петропавловский район, с. Прогорелое", 49.946922, 40.881588,94.91,Деятельность религиозных организаций,https://spark-interfax.ru/voronezhskaya-oblast-petropavlovski-raion/ro-rossoshanskaya-eparkhiya-russkoi-pravoslavnoi-tserkvi-moskovski-patriarkhat-inn-3622000298-ogrn-1123600000743-6906d94c15f7226ae0531b9aa8c04bb6
КРЕСТЬЯНСКОЕ ХОЗЯЙСТВО ВЯЗОВСКОГО АЛЕКСАНДРА ЮРЬЕВИЧА,К Х-ВО ВЯЗОВСКОГО А.Ю.,1023600510823,"396253, Воронежская обл., Аннинский район, пгт. Анна, ул. Крупской, д. 74", 51.498222, 40.410648,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-anninski-raion/kfkh-k-kh-vo-vyazovskogo-a-yu-inn-3601001170-ogrn-1023600510823-6906d94ba86a226ae0531b9aa8c04bb6
"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОЛТАВКА""",ЗАО ПОЛТАВКА,3603006294,"396757, Воронежская обл., Богучарский район, с. Полтавка, ул. Мира, д. 62", 49.887863, 40.556279,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-bogucharski-raion/ao-poltavka-inn-3603006294-ogrn-1023601077840-f27e9cfdc2304aea89663e956b4eab72
"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МАЯК""",ЗАО МАЯК,3622004126,"397689, Воронежская обл., Петропавловский район, с. Краснофлотское, ул. Космонавтов, д. 114А", 50.072335, 41.244095,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-petropavlovski-raion/ao-mayak-inn-3622004126-ogrn-1033680000463-c57ffbdd9df842eeaf64ea45f1aaa4d7
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АПК-МОСАЛЬСКОЕ""",ООО АПК-МОСАЛЬСКОЕ,3613004970,"396357, Воронежская обл., Каширский район, с. Мосальское, ул. Мичурина, зд. 70", 51.340118, 39.544121,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-kashirski-raion/ooo-apk-mosalskoe-inn-3613004970-ogrn-1163668120450-099592ad6483456db961c3340509bea2
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОФЛОТСКОЕ""",ООО КРАСНОФЛОТСКОЕ,3622001196,"397686, Воронежская обл, м.р-н Петропавловский, с.п. Краснофлотское, с Краснофлотское, ул Ленина, д. 55А", 50.056032, 41.215266,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-petropavlovski-raion/ooo-krasnoflotskoe-inn-3622001196-ogrn-1233600002943-f58d1c47440f40129fd0239bcd71a40b
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРО-ГАРАНТ""",ООО АГРО-ГАРАНТ,3604012830,"397141, Воронежская обл., Борисоглебский район, с. Горелка, ул. Советская, д. 85", 51.425461, 42.656162,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-borisoglebsk/ooo-agro-garant-inn-3604012830-ogrn-1023600612243-29eed6ec220942da8489572dd7bbf1b8
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРО-РУСЬ""",ООО АГРО-РУСЬ,3616016437,"396243, Воронежская обл., Аннинский район, с. Моховое, ул. Советская, д. 17", 51.419239, 40.601078,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-anninski-raion/ooo-agro-rus-inn-3616016437-ogrn-1133668043134-7b6b44bf1cee43a2b030fa510f14d16c
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОДИНА""",АО РОДИНА,3620007731,"396456, Воронежская обл., Павловский район, с. Александровка Донская, ул. Пролетарская, д. 43", 50.513941, 40.066428,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/voronezhskaya-oblast-pavlovski-raion/ao-rodina-inn-3620007731-ogrn-1023601071878-1bba15f338af428790c3b92f51aa2a81
КРЕСТЬЯНСКОЕ ХОЗЯЙСТВО''КАЛИНИН И СЫН'',КРЕСТЬЯНСКОЕ ХОЗЯЙСТВО''КАЛИНИН И СЫН'',1023600797000,"397670, Воронежская обл., Петропавловский район, с. Новотроицкое, ул. Пришкольная, д. 17А", 50.131226, 41.095371,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-petropavlovski-raion/kfkh-kalinin-i-syn-inn-3622001767-ogrn-1023600797000-6906d94bb709226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОБЕЛКИС""",ООО АГРОБЕЛКИС,3605008730,"397505, Воронежская обл., Бутурлиновский район, г. Бутурлиновка, ул. Фруктовая, д. 15", 50.828491, 40.587322,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-buturlinovski-raion/ooo-agrobelkis-inn-3605008730-ogrn-1173668048201-595b06d176812f29e0531c9aa8c063ef
"НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ БОБРОВСКОЙ АССОЦИАЦИИ КРЕСТЬЯНСКИХ ( ФЕРМЕРСКИХ ) ХОЗЯЙСТВ "" ВСХОДЫ """,НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ БОБРОВСКОЙ РАЙОННОЙ АССОЦИАЦИИ КФХ ВСХОДЫ,1023600531613,"397702, Воронежская обл., Бобровский район, г. Бобров, ул. Им.Кирова, д. 67", 51.095558, 40.046769,84.13,Регулирование и содействие эффективному ведению экономической деятельности предприятий,https://spark-interfax.ru/voronezhskaya-oblast-bobrovski-raion/obedinenie-vskhody-inn-3602000927-ogrn-1023600531613-6906d94be2de226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАЛКЕР""",ООО СТАЛКЕР,3604012011,"397151, Воронежская обл., Борисоглебский район, с. Богана, ул. Зеленая, д. 1-А", 51.478762, 42.184537,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-borisoglebsk/ooo-stalker-inn-3604012011-ogrn-1023600607447-39d267c0476b4dbf8435436da46f07a5
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОСЕНЬ""",ООО ОСЕНЬ,3613003920,"396363, Воронежская обл., Каширский район, с. Данково, ул. Кольцовская, д. 14", 51.293507, 39.526703,01.11.3,Выращивание семян масличных культур,https://spark-interfax.ru/voronezhskaya-oblast-kashirski-raion/ooo-osen-inn-3613003920-ogrn-1033657500315-e8c8397be14c40d89226a89775d5592f
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПОЛИМЕРСЕРВИС""",ООО ГАЗПОЛИМЕРСЕРВИС,3605006194,"397504, Воронежская обл., Бутурлиновский район, г. Бутурлиновка, ул. Совхозная, д. 21", 50.806910, 40.642955,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-buturlinovski-raion/ooo-gazpolimerservis-inn-3605006194-ogrn-1043691001705-cd08be5852a940449748164beeca7db2
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХЛЕБОРОБ""",ОООХЛЕБОРОБ,3605004944,"397543, Воронежская обл., Бутурлиновский район, с. Великоархангельское, ул. Рабочая, д. 7", 50.845477, 40.771525,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-buturlinovski-raion/ooo-khleborob-inn-3605004944-ogrn-1023600644638-6c248a5347d24d4080ac4ba889a1bce9
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ СБЫТОВОЙ КООПЕРАТИВ ""ДВА РЫБАКА""",СПСК ДВА РЫБАКА,1213600025154,"396340, Воронежская обл, м.р-н Каширский, с.п. Колодезянское, п Колодезный, ул Ленина, зд. 42А, офис 1", 51.353799, 39.299688,46.11,"Деятельность агентов по оптовой торговле сельскохозяйственным сырьем, живыми животными, текстильным сырьем и полуфабрикатами",https://spark-interfax.ru/voronezhskaya-oblast-kashirski-raion/koop-dva-rybaka-inn-3613005388-ogrn-1213600025154-ca1e194e4b280b84e053219aa8c034f0
"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОГО ОБЩЕСТВЕННО-ГОСУДАРСТВЕННОГО ДВИЖЕНИЯ ДЕТЕЙ И МОЛОДЕЖИ ""ДВИЖЕНИЕ ПЕРВЫХ"" ВОРОНЕЖСКОЙ ОБЛАСТИ",РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОГО ОБЩЕСТВЕННО-ГОСУДАРСТВЕННОГО ДВИЖЕНИЯ ДЕТЕЙ И МОЛОДЕЖИ ДВИЖЕНИЕ ПЕРВЫХ ВОРОНЕЖСКОЙ ОБЛАСТИ,1233600003372,"394026, Воронежская обл, г.о. город Воронеж, г Воронеж, ул Плехановская, д. 53, помещ. II", 51.674135, 39.184951,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/voronezhskaya-oblast-voronezh/od-dvizhenie-pervykh-voronezhskoi-oblasti-inn-3666266111-ogrn-1233600003372-f5928f7f4b0652e1e053249aa8c082f3
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОНИВААГРО""",ООО ЭКОНИВААГРО,5032070546,"397926, Воронежская обл., Лискинский район, с. Щучье, ул. Советская, д. 33", 50.935766, 39.739570,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/voronezhskaya-oblast-liskinski-raion/ooo-ekonivaagro-inn-5032070546-ogrn-1034607000768-d446e9e1b601452a97b928119869761f
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАВ МОЛОКОПРОДУКТ""",ООО РАВ МОЛОКОПРОДУКТ,3618004765,"396670, Воронежская обл., Ольховатский район, рабочий пос. Ольховатка, ул. 50 Лет Влксм, д. 1 офис 211", 50.285496, 39.277994,01.4,Животноводство,https://spark-interfax.ru/voronezhskaya-oblast-olkhovatski-raion/ooo-rav-molokoprodukt-inn-3618004765-ogrn-1083627001567-c04f8c90c9aa4518878e912fdc72d0b3
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" БУТУРЛИНОВСКИЙ АГРОКОМПЛЕКС""",ООО БУТУРЛИНОВСКИЙ АГРОКОМПЛЕКС,3605006807,"397500, Воронежская обл., Бутурлиновский район, г. Бутурлиновка, ул. Рабочая, д. 82 каб. 27", 50.831208, 40.593920,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/voronezhskaya-oblast-buturlinovski-raion/ooo-buturlinovski-agrokompleks-inn-3605006807-ogrn-1073629000290-f7627fcfe98f41d98fa9f3260f748e5e
"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО МОЛОЧНЫЙ КОМБИНАТ ""ВОРОНЕЖСКИЙ""",ПАО МОЛОЧНЫЙ КОМБИНАТ ВОРОНЕЖСКИЙ,3662009586,"394016, Воронежская обл., г. Воронеж, ул. 45 Стрелковой Дивизии, д. 259", 51.692220, 39.137313,10.51,Производство молока (кроме сырого) и молочной продукции,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/pao-voronezhski-inn-3662009586-ogrn-1023601608392-25d96118f2d54eba968005258d676ac3
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНАЯ АГРОПРОМЫШЛЕННАЯ КОМПАНИЯ""",ООО ЦЧ АПК,3666170000,"394016, Воронежская обл., г. Воронеж, проспект Московский, д. 19Б офис 12", 51.693547, 39.182307,01.13.51,Выращивание сахарной свеклы,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-tsch-apk-inn-3666170000-ogrn-1113668006088-d50b79c66ce3453eb9320fb2174583ea
"ЛЕНИНСКАЯ РАЙОННАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ САМАРСКОЙ ОБЛАСТНОЙ ОРГАНИЗАЦИИ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКОЕ ОБЩЕСТВО ИНВАЛИДОВ""",ЛЕНИНСКАЯ РАЙОННАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ САМАРСКОЙ ОБЛАСТНОЙ ОРГАНИЗАЦИИ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ВСЕРОССИЙСКОЕ ОБЩЕСТВО ИНВАЛИДОВ,1026300005489,"443001, Самарская обл., г. Самара, ул. Садовая, д. 277", 53.201115, 50.118389,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/samarskaya-oblast-samara/oo-vserossiskoe-obshchestvo-invalidov-inn-6315941010-ogrn-1026300005489-6906d9587021226ae0531b9aa8c04bb6
"САМАРСКАЯ ГОРОДСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ДЕТЕЙ-ИНВАЛИДОВ, ИНВАЛИДОВ С ДЕТСТВА ""ПАРУС НАДЕЖДЫ"".",СГОО ДИИД ПАРУС НАДЕЖДЫ.,1036303399527,"443114, Самарская обл., г. Самара, проспект Кирова, д. 349 офис 11 А", 53.247408, 50.230328,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/samarskaya-oblast-samara/oo-parus-nadezhdy-inn-6312053143-ogrn-1036303399527-6906d9584b0e226ae0531b9aa8c04bb6
"КИРОВСКАЯ РАЙОННАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ САМАРСКОЙ ОБЛАСТНОЙ ОРГАНИЗАЦИИ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКОЕ ОБЩЕСТВО ИНВАЛИДОВ""",КИРОВСКАЯ РАЙОННАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ САМАРСКОЙ ОБЛАСТНОЙ ОРГАНИЗАЦИИ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ВСЕРОССИЙСКОЕ ОБЩЕСТВО ИНВАЛИДОВ,1026300005456,"443034, Самарская обл., г. Самара, ул. Юбилейная, д. 58Б", 53.224782, 50.266154,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/samarskaya-oblast-samara/oo-vserossiskoe-obshchestvo-invalidov-inn-6312011175-ogrn-1026300005456-6906d9582356226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ САМАРСКОЙ ОБЛАСТИ ""ТОЛЬЯТТИНСКАЯ ГОРОДСКАЯ ДЕТСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""",ГБУЗ СО ТГДКБ,1026301997127,"445004, Самарская обл., г. Тольятти, ул. Лесная, д. 1", 53.528782, 49.392145,86.10,Деятельность больничных организаций,https://spark-interfax.ru/samarskaya-oblast-tolyatti/gbu-tgdkb-inn-6320006475-ogrn-1026301997127-6906d9584c33226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ САМАРСКОЙ ОБЛАСТИ ""САМАРСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 2 ИМЕНИ Н.А.СЕМАШКО""",ГБУЗ СО СГКБ №2 ИМЕНИ Н.А.СЕМАШКО,1036300885928,"443008, Самарская обл., г. Самара, ул. Калинина, д. 32", 53.221379, 50.243083,86.10,Деятельность больничных организаций,https://spark-interfax.ru/samarskaya-oblast-samara/gbu-sgkb-n-imeni-n-a-semashko-inn-6319028890-ogrn-1036300885928-6906d9584c30226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""САМАРСКИЙ ОБЛАСТНОЙ КЛИНИЧЕСКИЙ ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",ГБУЗ СОКОД,1036300892044,"443031, Самарская обл., г. Самара, ул. Солнечная, д. 50", 53.261871, 50.206904,86.10,Деятельность больничных организаций,https://spark-interfax.ru/samarskaya-oblast-samara/gbu-gbuz-sokod-inn-6319077552-ogrn-1036300892044-6906d958766e226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""САМАРСКАЯ ОБЛАСТНАЯ ДЕТСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМ. Н.Н.ИВАНОВОЙ""",ГБУЗ СОДКБ ИМ. Н.Н.ИВАНОВОЙ,1026301171324,"443079, Самарская обл., г. Самара, проспект Карла Маркса, д. 165А", 53.204577, 50.169746,86.10,Деятельность больничных организаций,https://spark-interfax.ru/samarskaya-oblast-samara/gbu-gbuz-sodkb-im-n-n-ivanovoi-inn-6316023206-ogrn-1026301171324-6906d9583b6d226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ САМАРСКОЙ ОБЛАСТИ ""САМАРСКАЯ ГОРОДСКАЯ ДЕТСКАЯ БОЛЬНИЦА № 2""",ГБУЗ СО СГДБ №2,1046300581898,"443011, Самарская обл., г. Самара, просека Третья, д. 150", 53.240112, 50.168451,86.10,Деятельность больничных организаций,https://spark-interfax.ru/samarskaya-oblast-samara/gbu-sgdb-n-inn-6316096772-ogrn-1046300581898-6906d95886a3226ae0531b9aa8c04bb6
"САМАРСКАЯ ГОРОДСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ САМАРСКОЙ ОБЛАСТНОЙ ОРГАНИЗАЦИИ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКОЕ ОБЩЕСТВО ИНВАЛИДОВ""",САМАРСКАЯ ГОРОДСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ САМАРСКОЙ ОО ВОИ,1046303395577,"443041, Самарская обл., г. Самара, ул. Никитинская, д. 137", 53.195021, 50.121816,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/samarskaya-oblast-samara/oo-samarskaya-gorodskaya-obshchestvennaya-organizatsiya-samarskoi-oo-inn-6312058695-ogrn-1046303395577-6906d9588697226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ САМАРСКОЙ ОБЛАСТИ ""ТОЛЬЯТТИНСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА №1 ИМ. В.А. ГРОЙСМАНА""",ГБУЗ СО ТГКБ №1 ИМ. В.А. ГРОЙСМАНА,1026301996808,"445009, Самарская обл., г. Тольятти, ул. Октябрьская, д. 68", 53.523695, 49.420047,86.10,Деятельность больничных организаций,https://spark-interfax.ru/samarskaya-oblast-tolyatti/gbu-tgkb-n-im-v-a-groismana-inn-6320007126-ogrn-1026301996808-6906d958605a226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""САМАРСКАЯ ОБЛАСТНАЯ КЛИНИЧЕСКАЯ ОФТАЛЬМОЛОГИЧЕСКАЯ БОЛЬНИЦА ИМЕНИ Т.И. ЕРОШЕВСКОГО""",ГБУЗ СОКОБ ИМ. Т. И. ЕРОШЕВСКОГО,6316027610,"443068, Самарская обл., г. Самара, ул. Ново-Садовая, д. 158", 53.226054, 50.170148,86.10,Деятельность больничных организаций,https://spark-interfax.ru/samarskaya-oblast-samara/gbu-sokob-im-t-i-eroshevskogo-inn-6316027610-ogrn-1036300554047-6906d9584c0c226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ САМАРСКОЙ ОБЛАСТИ ""ТОЛЬЯТТИНСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 2 ИМЕНИ В.В.БАНЫКИНА""",ГБУЗ СО ТГКБ № 2,1026301977316,"445020, Самарская обл., г. Тольятти, ул. Баныкина, д. 8", 53.502799, 49.411307,86.10,Деятельность больничных организаций,https://spark-interfax.ru/samarskaya-oblast-tolyatti/gbu-tgkb-n-inn-6320003386-ogrn-1026301977316-6906d9586cb1226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ САМАРСКОЙ ОБЛАСТИ ""ТОЛЬЯТТИНСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 5""",ГБУЗ СО ТГКБ № 5,6320005520,"445039, Самарская обл., г. Тольятти, бульвар Здоровья, д. 25", 53.522550, 49.324933,86.10,Деятельность больничных организаций,https://spark-interfax.ru/samarskaya-oblast-tolyatti/gbu-tgkb-n-inn-6320005520-ogrn-1026301981452-6906d9584fd7226ae0531b9aa8c04bb6
