Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИКА""",ООО НИКА,1308082424,"431110, Мордовия респ., Зубово-Полянский район, рабочий пос. Зубова Поляна, ул. Электронная, д. 3", 54.079964, 42.837425,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",https://spark-interfax.ru/mordoviya-respublika-zubovo-polyanski-raion/ooo-nika-inn-1308082424-ogrn-1061308001336-617889a83fe67e1ce0531b9aa8c027ab
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮГО-ЗАПАДНЫЙ РЫНОК""",ООО ЮГО-ЗАПАДНЫЙ РЫНОК,1326140580,"430032, Мордовия респ., г. Саранск, ул. Энгельса, д. 26", 54.171801, 45.128940,68.20.2,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,https://spark-interfax.ru/mordoviya-respublika-saransk/ooo-yugo-zapadny-rynok-inn-1326140580-ogrn-1021300984605-23e99381b0a740c79c991a6568a054dd
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОСТИНИЦА ""САРАНСК""",ООО ГОСТИНИЦА САРАНСК,1326231125,"Мордовия Респ, г.о. Саранск, г Саранск, ул Коммунистическая, д. 35/1", 54.184759, 45.184189,55.10,Деятельность гостиниц и прочих мест для временного проживания,https://spark-interfax.ru/mordoviya-respublika-saransk/ooo-gostinitsa-saransk-inn-1326231125-ogrn-1151326001078-42a0674f9f6b43baa4b281730dfd543c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОТЕЛЬ""",ООО ОТЕЛЬ,6312079367,"430005, Мордовия респ., г. Саранск, ул. Советская, д. 54 офис 1", 54.180291, 45.177596,55.10,Деятельность гостиниц и прочих мест для временного проживания,https://spark-interfax.ru/mordoviya-respublika-saransk/ooo-otel-inn-6312079367-ogrn-1086312000610-9818d3b9c5924bc78f33c9df1d3fd1cb
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОМИЛК""",ООО АГРОМИЛК,1324003405,"431480, Мордовия респ., Рузаевский район, с. Татарская Пишля, пер. Луговой 2-Й, д. 5 офис 5", 54.063139, 44.899819,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/mordoviya-respublika-ruzaevski-raion/ooo-agromilk-inn-1324003405-ogrn-1201300001275-a169b77e1f80262fe053189aa8c073b4
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АГРОФИРМА ""ЗАРЯ""",АО АГРОФИРМА ЗАРЯ,7311005519,"433980, Ульяновская обл., Павловский район, с. Октябрьское, ул. Центральная", 52.747091, 47.133411,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-pavlovski-raion/pao-agrofirma-zarya-inn-7311005519-ogrn-1057311009645-7685eea4517e47e6bad7265f92cd2e85
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АППАКОВСКОЕ""",ООО АППАКОВСКОЕ,7310007520,"433523, Ульяновская обл., Мелекесский район, с. Аппаково", 54.528309, 49.916887,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-melekesski-raion/ooo-appakovskoe-inn-7310007520-ogrn-1027300787788-ae5cf292ac5542779f57338be2761f89
"АССОЦИАЦИЯ ""СОДЕЙСТВИЯ РАЗВИТИЮ ТЕРРИТОРИАЛЬНЫХ ОБЩЕСТВЕННЫХ САМОУПРАВЛЕНИЙ И НЕКОММЕРЧЕСКИХ ОРГАНИЗАЦИЙ""",АССОЦИАЦИЯ ТОС И НКО,1187325001050,"433508, Ульяновская обл, г.о. город Димитровград, г Димитровград, ул Хмельницкого, двлд. 112, офис 3", 54.217363, 49.625444,70.22,Консультирование по вопросам коммерческой деятельности и управления,https://spark-interfax.ru/ulyanovskaya-oblast-dimitrovgrad/obedinenie-tos-i-nko-inn-7329026622-ogrn-1187325001050-6906d9a3282f226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ГОРОДА УЛЬЯНОВСКА ""НОВОЕ ПОКОЛЕНИЕ""",ТОС НОВОЕ ПОКОЛЕНИЕ,1227300001543,"432073, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, пр-кт Хо Ши Мина, д. 21А, кв. 43", 54.269309, 48.301317,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/oo-novoe-pokolenie-inn-7327100550-ogrn-1227300001543-d7de7f7d9f4428dae053259aa8c0004a
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ГОРОДА УЛЬЯНОВСКА ""КАДЬЯНОВСКИЙ""",ТОС КАДЬЯНОВСКИЙ,1147300000308,"432018, Ульяновская обл., г. Ульяновск, ул. Кадьяна, д. 1А кв. 5", 54.255943, 48.281952,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/oo-kadyanovski-inn-7327999129-ogrn-1147300000308-6906d9a30de2226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАССВЕТ""",ООО РАССВЕТ,7321000767,"433621, Ульяновская обл, м.р-н Цильнинский, с.п. Большенагаткинское, с Малое Нагаткино, ул Дорожная, д. 2", 54.629477, 47.898528,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-tsilninski-raion/ooo-rassvet-inn-7321000767-ogrn-1157321010164-d2e57027d4b8412d8a6b747499a0ec02
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОССИЧ""",ООО РОССИЧ,7328020579,"432072, Ульяновская обл., г. Ульяновск, проезд Инженерный 9-Й, д. 27", 54.350468, 48.586429,31.09,Производство прочей мебели,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-rossich-inn-7328020579-ogrn-1027301575806-0f831d31ede84b16ad02d78e4d3b3a96
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛИТА""",ООО ЭЛИТА,7321308150,"433324, Ульяновская обл., г. Ульяновск, с. Анненково, ул. Школьная, д. 3", 54.225130, 48.193017,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-elita-inn-7321308150-ogrn-1047300812822-1fdea98eea564423a3bedecf8e25853a
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬТЕРНАТИВА""",ООО АЛЬТЕРНАТИВА,7328058734,"432072, Ульяновская обл., г. Ульяновск, бульвар Новосондецкий, д. 12 офис 49", 54.379173, 48.585970,56.29,Деятельность предприятий общественного питания по прочим видам организации питания,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-alternativa-inn-7328058734-ogrn-1107328000790-a8450727aeeb4a3a820ca60038aef699
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ГОРОДА УЛЬЯНОВСКА ""БЛИЗНЕЦЫ""",ТОС БЛИЗНЕЦЫ,1117300001774,"432073, Ульяновская обл., г. Ульяновск, проспект Хо Ши Мина, д. 21 офис 21", 54.269878, 48.300120,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/oo-bliznetsy-inn-7327998630-ogrn-1117300001774-6906d9a2fefc226ae0531b9aa8c04bb6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""НОВОТИМЕРСЯНСКИЙ""",СПК НОВОТИМЕРСЯНСКИЙ,7321311000,"433649, Ульяновская обл, м.р-н Цильнинский, с.п. Большенагаткинское, с Новые Тимерсяны, пер Школьный, д. 14", 54.547735, 47.849613,01.1,Выращивание однолетних культур,https://spark-interfax.ru/ulyanovskaya-oblast-tsilninski-raion/koop-novotimersyanski-inn-7321311000-ogrn-1067321005806-81d5e880c8f040129145e135dfbada22
"ФЕРМЕРСКОЕ ХОЗЯЙСТВО ""КРАСНОВ И К°""",ФХ КРАСНОВ И К°,7322000752,"433623, Ульяновская обл., Цильнинский район, д. Степная Репьевка", 54.507523, 47.920714,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-tsilninski-raion/kfkh-krasnov-i-k-inn-7322000752-ogrn-1047300810589-6906d9a2941a226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ГОРОДА УЛЬЯНОВСКА ""КРОТОВКА""",ТОС КРОТОВКА,1207300002876,"433325, Ульяновская обл., г. Ульяновск, с. Кротовка, ул. Степная, д. 42", 54.307729, 48.134971,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/tos-krotovka-inn-7327094151-ogrn-1207300002876-a05015b3aff00558e053189aa8c0660f
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШАНС""",ООО ШАНС,7325163498,"432034, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ш Московское, д. 92, помещ. 702", 54.309293, 48.331566,81.30,Деятельность по благоустройству ландшафта,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-shans-inn-7325163498-ogrn-1187325021586-7d1c371b09cb6a15e0531b9aa8c0665e
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""НАДЕЖДА"" Р. П. ИГНАТОВКА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ИГНАТОВСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ"" МАЙНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС НАДЕЖДА,1227300015580,"433152, Ульяновская обл, м.р-н Майнский, г.п. Игнатовское, рп Игнатовка, ул 2-ая Советская, двлд. 17", 53.949328, 47.654784,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-mainski-raion/tos-nadezhda-inn-7300011863-ogrn-1227300015580-eef8ad7afe1a5495e053249aa8c0d095
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""ХМЕЛЁВКА"" С.ХМЕЛЕВКА СУРСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ХМЕЛЁВКА,1187325001160,"433252, Ульяновская обл., Сурский район, с. Хмелевка, ул. Школьная, д. 3", 54.604291, 46.570798,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-surski-raion/oo-khmelevka-inn-7309007170-ogrn-1187325001160-6906d9a3283d226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""ВОЗРОЖДЕНИЕ"" С.КНЯЖУХА СУРСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ВОЗРОЖДЕНИЕ,1187325022400,"433250, Ульяновская обл., Сурский район, с. Княжуха, ул. Большая Дорога, д. 15 кв. 2", 54.562398, 46.562844,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-surski-raion/tos-vozrozhdenie-inn-7309007773-ogrn-1187325022400-7e357e80127e0b8ae0531b9aa8c0deb9
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОГО ОБЩЕСТВЕННОГО САМОУПРАВЛЕНИЯ ""МЕЧТЫ СБЫВАЮТСЯ"" П.РОДНИКОВЫЕ ПРУДЫ И П.РЫБХОЗА ""ПИОНЕР"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ИГНАТОВСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ"" МАЙНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС МЕЧТЫ СБЫВАЮТСЯ,1207300015515,"433154, Ульяновская обл, м.р-н Майнский, г.п. Игнатовское, п Родниковые Пруды, ул Школьная, д. 14", 53.885014, 47.530773,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-mainski-raion/oo-mechty-sbyvayutsya-inn-7309008872-ogrn-1207300015515-b7f72bf0e7d23223e053219aa8c0e12f
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОТЕКС""",ООО ЭКОТЕКС,7310106472,"433551, Ульяновская обл, м.р-н Мелекесский, г.п. Мулловское, рп Мулловка, ул Фабричная, зд. 17/9", 54.191527, 49.403465,13.95,"Производство нетканых текстильных материалов и изделий из них, кроме одежды",https://spark-interfax.ru/ulyanovskaya-oblast-melekesski-raion/ooo-ekoteks-inn-7310106472-ogrn-1107310000050-6ef4313e308b44c9b53b7e9a8b0c13df
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АННЕНКОВСКОЕ""",ООО АННЕНКОВСКОЕ,7321311466,"433640, Ульяновская обл., Цильнинский район, с. Степное Анненково", 54.388300, 47.858099,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-tsilninski-raion/ooo-annenkovskoe-inn-7321311466-ogrn-1067321025045-ad4f12a1789a4866ada40353e128041b
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИМБИРСКАЯ ФАСАДНАЯ КОМПАНИЯ""",ООО СФК,7325126136,"432061, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Пушкарева, д. 25", 54.317783, 48.355741,41.20,Строительство жилых и нежилых зданий,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-sfk-inn-7325126136-ogrn-1147325000338-016bcff7d2d3498494d108bc94295cd4
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОМЫЛОВСКИЙ""",ООО ТОМЫЛОВСКИЙ,7313013160,"433760, Ульяновская обл, м.р-н Кузоватовский, г.п. Кузоватовское, рп Кузоватово, мкр Южный, д. 88", 53.540800, 47.685000,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-kuzovatovski-raion/ooo-tomylovski-inn-7313013160-ogrn-1197325006900-8675bbee920e7b3be0531b9aa8c09754
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЯРУС""",ООО ЯРУС,7328063526,"433460, Ульяновская обл., Старомайнский район, рабочий пос. Старая Майна, ул. Сидорова, д. 13А", 54.604963, 48.947540,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-staromainski-raion/ooo-yarus-inn-7328063526-ogrn-1117328001229-cfea47d234064fac8d1da6b5a0d05ac5
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОГО ОБЩЕСТВЕННОГО САМОУПРАВЛЕНИЯ ""ЖАДОВКА"" Р.П.ЖАДОВКА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЖАДОВСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ"" БАРЫШСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ЖАДОВКА,1197325010420,"433731, Ульяновская обл., Барышский район, рабочий пос. Жадовка, ул. Гагарина, д. 3 к. А", 53.571791, 46.955538,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-baryshski-raion/oo-zhadovka-inn-7309008142-ogrn-1197325010420-8b68958ba02519ffe0531c9aa8c030b8
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОГО ОБЩЕСТВЕННОГО САМОУПРАВЛЕНИЯ ""БЕЛОВОДЬЕ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРЕНСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ КАРСУНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС БЕЛОВОДЬЕ,1187325020080,"433227, Ульяновская обл., Карсунский район, с. Беловодье, ул. Советская, д. 54", 54.258710, 46.619524,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-karsunski-raion/oo-belovode-inn-7309007646-ogrn-1187325020080-7b75b88e6956763ce0531b9aa8c0ba61
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРАХОВАЯ КОМПАНИЯ ""СОГЛАСИЕ""",ООО СК СОГЛАСИЕ,7706196090,"129110, г. Москва, ул. Гиляровского, д. 42", 55.783477, 37.632729,65.12,"Страхование, кроме страхования жизни",https://spark-interfax.ru/moskva-meshchanski/ooo-sk-soglasie-inn-7706196090-ogrn-1027700032700-91c30cc2a0a54d13b400db13fdf7c77f
"АКЦИОНЕРНОЕ ОБЩЕСТВО СЕЛЬХОЗПРЕДПРИЯТИЕ ""КОЛОС""",АО СП КОЛОС,7303019469,"433602, Ульяновская обл., Цильнинский район, с. Мокрая Бугурна, ул. Суркова, д. 8", 54.672139, 48.043223,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-tsilninski-raion/ao-kolos-inn-7303019469-ogrn-1027301410883-4dc68250829944469ad0ffbce765788e
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""ЕДИНСТВО"" СЕЛА КАРГИНО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КАРГИНСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" ВЕШКАЙМСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ЕДИНСТВО,1187325008045,"433113, Ульяновская обл., Вешкаймский район, с. Каргино, ул. Советская, д. 4", 53.919164, 47.085348,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-veshkaimski-raion/oo-edinstvo-inn-7309007357-ogrn-1187325008045-6b81fe6a60da3f3ae0531b9aa8c070a5
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАССВЕТ""",ООО РАССВЕТ,7321000767,"433621, Ульяновская обл, м.р-н Цильнинский, с.п. Большенагаткинское, с Малое Нагаткино, ул Дорожная, д. 2", 54.629477, 47.898528,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-tsilninski-raion/ooo-rassvet-inn-7321000767-ogrn-1157321010164-d2e57027d4b8412d8a6b747499a0ec02
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИЗ""",ООО РИЗ,7329008944,"433551, Ульяновская обл., Мелекесский район, рабочий пос. Мулловка, ул. Физкультурная, зд. 16", 54.190876, 49.404280,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,https://spark-interfax.ru/ulyanovskaya-oblast-melekesski-raion/ooo-riz-inn-7329008944-ogrn-1127329003119-eeb07f8f1e084efe99116b5c73d25971
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИТ""",ООО ЮНИТ,7328104998,"432072, Ульяновская обл., г. Ульяновск, проезд Инженерный 18-Й, д. 6 каб. 338", 54.345999, 48.584045,31.01,Производство мебели для офисов и предприятий торговли,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-yunit-inn-7328104998-ogrn-1207300001941-9ea98bf8a13c723fe053179aa8c0100c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕС Н""",ООО ЛЕС Н,7313006701,"433870, Ульяновская обл., Новоспасский район, рабочий пос. Новоспасское, ул. Заводская, д. 65", 53.153235, 47.724821,02.1,Лесоводство и прочая лесохозяйственная деятельность,https://spark-interfax.ru/ulyanovskaya-oblast-novospasski-raion/ooo-les-n-inn-7313006701-ogrn-1107313000101-ce567334bb2147519d89304abedafd9c
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""ДРУЖБА"" СЕЛА СТАРОЕ ЗЕЛЕНОЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЗЕЛЕНОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ СТАРОКУЛАТКИНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ДРУЖБА,1187325003293,"433944, Ульяновская обл., Старокулаткинский район, с. Старое Зеленое, ул. Советская, д. 68", 52.780515, 47.918443,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-starokulatkinski-raion/oo-druzhba-inn-7313012208-ogrn-1187325003293-6906d9a32913226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""ДРУЖБА"" СЕЛА СТАРОЕ ЗЕЛЕНОЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЗЕЛЕНОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ СТАРОКУЛАТКИНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ДРУЖБА,1187325003293,"433944, Ульяновская обл., Старокулаткинский район, с. Старое Зеленое, ул. Советская, д. 68", 52.780515, 47.918443,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-starokulatkinski-raion/oo-druzhba-inn-7313012208-ogrn-1187325003293-6906d9a32913226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""ЧИРИКЕЕВО"" СЕЛА ЧИРИКЕЕВО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СТАРОМАКЛАУШИНСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" МАЙНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ЧИРИКЕЕВО,1197325017780,"433142, Ульяновская обл., Майнский район, с. Чирикеево, ул. Маклаушинская, д. 23", 54.523467, 47.518444,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-mainski-raion/tos-chirikeevo-inn-7309008400-ogrn-1197325017780-9783077b92901e56e0531b9aa8c0e259
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ПОСЕЛКА СТ.ВЫРЫ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЫРОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" МАЙНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ ""ВОЗРОЖДЕНИЕ""",ТОС ВОЗРОЖДЕНИЕ,1187325008980,"433170, Ульяновская обл., Майнский район, ст. Выры, ул. Железнодорожная, д. 12", 54.172468, 47.864231,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-mainski-raion/tos-vozrozhdenie-inn-7309007389-ogrn-1187325008980-6d2872b4115a24d8e0531b9aa8c08787
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СЕЛЬСКОХОЗЯЙСТВЕННОЕ ПРЕДПРИЯТИЕ ""СЛОБОДА""",ООО СХП СЛОБОДА,7310009013,"433520, Ульяновская обл., Мелекесский район, с. Слобода-Выходцево, ул. Кооперативная, зд. 6", 54.354689, 49.648182,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-melekesski-raion/ooo-sloboda-inn-7310009013-ogrn-1047300461251-05a75b65029f407fb662fa3724aa560f
"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ВОРОНЕЖСКОЙ ОБЛАСТИ ""БОБРОВСКАЯ РАЙОННАЯ БОЛЬНИЦА""",БУЗ ВО БОБРОВСКАЯ РБ,1023600532152,"397705, Воронежская обл., Бобровский район, г. Бобров, ул. Гагарина, д. 333", 51.085127, 40.011211,86.10,Деятельность больничных организаций,https://spark-interfax.ru/voronezhskaya-oblast-bobrovski-raion/gbu-bobrovskaya-rb-inn-3602004103-ogrn-1023600532152-6906d94c071d226ae0531b9aa8c04bb6
"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ВОРОНЕЖСКОЙ ОБЛАСТИ ""ВОРОНЕЖСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ № 1""",БУЗ ВО ВГКБСМП № 1,1023601552941,"394065, Воронежская обл., г. Воронеж, проспект Патриотов, д. 23", 51.644381, 39.133725,86.10,Деятельность больничных организаций,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/gbu-vgkbsmp-n-inn-3650003565-ogrn-1023601552941-6906d94c1952226ae0531b9aa8c04bb6
