Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОЛОС-АГРО""",ООО КОЛОС-АГРО,1300000370,"431890, Мордовия Респ, м.р-н Ардатовский, г.п. Тургеневское, рп Тургенево, ул Заводская, д. 38А, помещ. 4", 54.846134, 46.337969,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/mordoviya-respublika-ardatovski-raion/ooo-kolos-agro-inn-1300000370-ogrn-1221300001823-e01eb55edff808cfe053259aa8c00ff0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГМА ХД""",ООО МАГМА ХД,1322122090,"431700, Мордовия респ., Чамзинский район, рабочий пос. Чамзинка, ул. Республиканская, д. 28", 54.406511, 45.773769,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/mordoviya-respublika-chamzinski-raion/ooo-magma-khd-inn-1322122090-ogrn-1081322000814-6157193eb4974a9490262adbdd35d9a8
"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АГРОФИРМА""ИСКРА""",ОАО АГРОФИРМАИСКРА,1303027451,"431832, Мордовия респ., Атяшевский район, с. Большие Манадыши, ул. Молодежная, д. 1", 54.565090, 45.994744,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/mordoviya-respublika-atyashevski-raion/pao-agrofirmaiskra-inn-1303027451-ogrn-1021300546552-fdfa5af3818145e1984074b44b41a6c2
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ СНАБЖЕНЧЕСКО-СБЫТОВОЙ КООПЕРАТИВ ""СНАБЖЕНЕЦ""",СПССК СНАБЖЕНЕЦ,1318000639,"431565, Мордовия респ., Старошайговский район, с. Шигонь, ул. Московская, д. 43 офис 3", 54.424239, 44.779928,10.51,Производство молока (кроме сырого) и молочной продукции,https://spark-interfax.ru/mordoviya-respublika-staroshaigovski-raion/koop-snabzhenets-inn-1318000639-ogrn-1071327000018-6906d9ac841a226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦПОСТАВКА""",ООО СПЕЦПОСТАВКА,1326249570,"107078, г. Москва, вн.тер.г. муниципальный округ Красносельский, пер Орликов, д. 8, помещ. 5/1", 55.771624, 37.649547,10.51,Производство молока (кроме сырого) и молочной продукции,https://spark-interfax.ru/moskva-krasnoselski/ooo-spetspostavka-inn-1326249570-ogrn-1171326006642-591525fd37d65bb9e0531c9aa8c084ba
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИВА""",ООО НИВА,1309083822,"431438, Мордовия респ., Инсарский район, с. Русская Паевка, ул. Садовая, зд. 22", 53.898775, 44.309524,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/mordoviya-respublika-insarski-raion/ooo-niva-inn-1309083822-ogrn-1061323003994-efaebd806bb94b24b92a221486925c5a
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАРЯ""",ООО ЗАРЯ,1309084833,"431415, Мордовия респ., Инсарский район, с. Кочетовка, ул. Ленина, д. 81А", 53.792513, 44.260515,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/mordoviya-respublika-insarski-raion/ooo-zarya-inn-1309084833-ogrn-1131323000016-a2de12d8c56248889d0be1400706cfea
"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОРДОВСКИЙ БЕКОН""",ЗАО МОРДОВСКИЙ БЕКОН,1322119933,"431700, Мордовия респ., Чамзинский район, рабочий пос. Чамзинка, ул. Лесная, зд. 3Б", 54.399900, 45.792275,01.46,Разведение свиней,https://spark-interfax.ru/mordoviya-respublika-chamzinski-raion/ao-mordovski-bekon-inn-1322119933-ogrn-1021301577637-cb8b777f910540bfa859836517c9e880
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗНАМЕНСКОЕ""",ООО ЗНАМЕНСКОЕ,1303069405,"431813, Мордовия респ., Атяшевский район, с. Покровское, ул. Центральная, зд. 40 офис 1", 54.766561, 45.838708,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/mordoviya-respublika-atyashevski-raion/ooo-znamenskoe-inn-1303069405-ogrn-1061322024290-e451fd7c97d849528a048f79e5981127
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИВА""",ООО НИВА,1301060534,"431874, Мордовия респ., Ардатовский район, с. Силино", 54.983054, 46.026232,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/mordoviya-respublika-ardatovski-raion/ooo-niva-inn-1301060534-ogrn-1021300548906-e3eec710d857420682b560888ec90040
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСВАН""",ООО АСВАН,1309083452,"431430, Мордовия респ., г. Инсар, ул. Заводская, д. 2", 53.861869, 44.399728,13.10.9,Подготовка и прядение прочих текстильных волокон,https://spark-interfax.ru/mordoviya-respublika-insarski-raion/ooo-asvan-inn-1309083452-ogrn-1021300887838-617889a8398d7e1ce0531b9aa8c027ab
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ СНАБЖЕНЧЕСКО-СБЫТОВОЙ КООПЕРАТИВ ""УСПЕХ""",СПССК УСПЕХ,1301401706,"431851, Мордовия респ., Ардатовский район, с. Кученяево, ул. Набережная, д. 12", 54.732429, 46.392291,46.32,Торговля оптовая мясом и мясными продуктами,https://spark-interfax.ru/mordoviya-respublika-ardatovski-raion/pk-uspekh-inn-1301401706-ogrn-1101322000119-6906d9acbb3f226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОПРОМЫШЛЕННЫЙ КОМПЛЕКС"" РЕСУРС""",ООО АПК РЕСУРС,1304000678,"431750, Мордовия Респ, м.р-н Большеберезниковский, с.п. Большеберезниковское, с Большие Березники, ул Ивановка, д. 1А", 54.184356, 45.979798,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/mordoviya-respublika-bolshebereznikovski-raion/ooo-apk-resurs-inn-1304000678-ogrn-1211300002539-c49df055352677cce053219aa8c02bc6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕСНА""",ООО ВЕСНА,7309003377,"433161, Ульяновская обл., Майнский район, с. Абрамовка, ул. Советская, д. 1", 54.199187, 47.689406,01.11.11,Выращивание пшеницы,https://spark-interfax.ru/ulyanovskaya-oblast-mainski-raion/ooo-vesna-inn-7309003377-ogrn-1027300766998-4ad7626cdca2448abb7a20edda71381c
"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""СПОРТИВНАЯ ШКОЛА ЕДИНОБОРСТВ""",ОГБУ ДО СШЕ,1127327000020,"432054, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Александровская, зд. 32", 54.272488, 48.269264,93.1,Деятельность в области спорта,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/gbu-sshe-inn-7327062216-ogrn-1127327000020-6906d9a2ffe8226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАНДА""",ООО ПАНДА,7325056707,"432001, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Шевченко, д. 100, офис 3", 54.315414, 48.382836,73.11,Деятельность рекламных агентств,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-panda-inn-7325056707-ogrn-1057325082110-cd4748d67d5a43318e437c76b2aa9c29
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТОРГОВЫЙ ДОМ ""ВЕКТОР-С""",ООО ТД ВЕКТОР-С,1327158527,"430034, Мордовия Респ, г.о. Саранск, г Саранск, ул Коваленко, д. 7А", 54.220273, 45.121353,46.32.1,"Торговля оптовая мясом и мясом птицы, включая субпродукты",https://spark-interfax.ru/mordoviya-respublika-saransk/ooo-vektor-s-inn-1327158527-ogrn-1051327003386-c0d6b82a6cb24d4085ab97bb76538ee4
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАЙФСТАЙЛ""",ООО ЛАЙФСТАЙЛ,7309005906,"433752, Ульяновская обл, м.р-н Барышский, г.п. Барышское, г Барыш, ул Радищева, зд. 90Г", 53.652975, 47.116219,31.09,Производство прочей мебели,https://spark-interfax.ru/ulyanovskaya-oblast-baryshski-raion/ooo-laifstail-inn-7309005906-ogrn-1157309000562-2ce6016b7308483f93fad2d3cf02d688
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЗАРНОСЫЗГАНСКАЯ ФАБРИКА КАРТОНА""",ООО БФК,7309008939,"433700, Ульяновская обл, м.р-н Базарносызганский, г.п. Базарносызганское, рп Базарный Сызган, ул Авдеева, д. 108, офис 1", 53.764636, 46.768544,17.21,"Производство гофрированной бумаги и картона, бумажной и картонной тары",https://spark-interfax.ru/ulyanovskaya-oblast-bazarnosyzganski-raion/ooo-bfk-inn-7309008939-ogrn-1217300005900-c3844e8e35e91253e053219aa8c023f0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРВАЯ ЦИФРОВАЯ ТИПОГРАФИЯ""",ООО ПЕРВАЯ ЦИФРОВАЯ ТИПОГРАФИЯ,7325062411,"432017, Ульяновская обл., г. Ульяновск, ул. Минаева, д. 22", 54.306453, 48.379907,18.1,Деятельность полиграфическая и предоставление услуг в этой области,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-pervaya-tsifrovaya-tipografiya-inn-7325062411-ogrn-1067325052190-096d287bc44048088ba4986e3491fd09
"ФЕДЕРАЛЬНЫЙ НАУЧНО-ПРОИЗВОДСТВЕННЫЙ ЦЕНТР АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""МАРС""",ФНПЦ АО НПО МАРС,7303026811,"432057, Ульяновская обл., г. Ульяновск, ул. Солнечная, д. 20", 54.358665, 48.542175,72.19,Научные исследования и разработки в области естественных и технических наук прочие,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ao-npo-mars-inn-7303026811-ogrn-1067328003027-5398977c6eb34b52ab94e91b5af98e02
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""УЛЬЯНОВСКАЯ ОБЛАСТНАЯ МОРДОВСКАЯ НАЦИОНАЛЬНО-КУЛЬТУРНАЯ АВТОНОМИЯ""",ОО УОМНКА,1027300003048,"432017, Ульяновская обл., г. Ульяновск, ул. Ленина, д. 95", 54.315100, 48.397468,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/oo-uomnka-inn-7325018250-ogrn-1027300003048-6906d9a2bc83226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""УЛЬЯНОВСКАЯ ОБЛАСТНАЯ ЧУВАШСКАЯ НАЦИОНАЛЬНО-КУЛЬТУРНАЯ АВТОНОМИЯ""",ОО УОЧНКА,1027300001541,"432017, Ульяновская обл., г. Ульяновск, ул. Льва Толстого, д. 12", 54.310250, 48.377880,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/oo-uochnka-inn-7303021235-ogrn-1027300001541-6906d9a2b7ad226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫМ ХОЗЯЙСТВОМ""",МАУ УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫМ ХОЗЯЙСТВОМ,1137329004053,"433560, Ульяновская обл., Новомалыклинский район, с. Новая Малыкла, ул. Советская, д. 24", 54.203841, 49.926146,68.32,Управление недвижимым имуществом за вознаграждение или на договорной основе,https://spark-interfax.ru/ulyanovskaya-oblast-novomalyklinski-raion/much-upravlenie-munitsipalnym-khozyaistvom-inn-7329012958-ogrn-1137329004053-6906d9a30cb7226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛГАРЕМСТРОЙСНАБ""",ООО ВОЛГАРЕМСТРОЙСНАБ,7300001262,"432071, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Урицкого, д. 29Д, помещ. 215", 54.330995, 48.370026,46.73,"Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-volgaremstroisnab-inn-7300001262-ogrn-1227300004964-ddeb7955e2c03cf2e053259aa8c0dcbb
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕКА""",ООО ЛЕКА,7328048550,"432072, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, пр-кт Антонова, д. 55, офис 202", 54.372489, 48.608819,55.20,Деятельность по предоставлению мест для краткосрочного проживания,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-leka-inn-7328048550-ogrn-1087328001793-501a5247cabe4a9caeb9d1b6389d127a
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИМПРОМГРАД""",ООО ДИМПРОМГРАД,7329024304,"433504, Ульяновская обл., г. Димитровград, ул. Чкалова, д. 45 к. 1", 54.232363, 49.586452,29.31,Производство электрического и электронного оборудования для автотранспортных средств,https://spark-interfax.ru/ulyanovskaya-oblast-dimitrovgrad/ooo-dimpromgrad-inn-7329024304-ogrn-1177325007056-80de51bba70144ab83c0e57e69d7b32b
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОСТРОВ""",ООО ОСТРОВ,7328055483,"432000, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Кузнецова, д. 10, офис 22", 54.310543, 48.399316,79.90,Услуги по бронированию прочие и сопутствующая деятельность,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-ostrov-inn-7328055483-ogrn-1097328001165-d21c168e3d7d46c6a0517a3e28403691
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АТМОСФЕРА""",ООО АТМОСФЕРА,7300040141,"432071, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Мира, д. 47/2А, помещ. 1", 54.324078, 48.397601,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-atmosfera-inn-7300040141-ogrn-1257300001287-2e3a9b161bba6499e063269aa8c0641f
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЗАТ""",ООО АЗАТ,7327033783,"432066, Ульяновская обл., г. Ульяновск, ул. Александровская, д. 211", 54.269451, 48.268920,86.23,Стоматологическая практика,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-azat-inn-7327033783-ogrn-1057327007935-2670a8a31c784d41ac6a10e768c0253e
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРУБСТРОЙКОНТРАКТ""",ООО ТРУБСТРОЙКОНТРАКТ,7325095417,"432071, Ульяновская обл., г. Ульяновск, ул. Западный Пригород 2-Я, д. 9", 54.330737, 48.375367,46.7,Торговля оптовая специализированная прочая,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-trubstroikontrakt-inn-7325095417-ogrn-1107325002278-617889a07eb57e1ce0531b9aa8c027ab
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИМБИРСКАЯ ГАВАНЬ""",ООО СИМБИРСКАЯ ГАВАНЬ,7326031751,"432048, Ульяновская обл., г. Ульяновск, ул. Портовая, д. 25", 54.298420, 48.394185,79.90.2,Деятельность по предоставлению экскурсионных туристических услуг,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-simbirskaya-gavan-inn-7326031751-ogrn-1087326001509-13621a4932494950b3139cb86ba0b5f1
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЛЕН""",ООО ГАЛЕН,2127318197,"433405, Ульяновская обл, м.р-н Чердаклинский, с.п. Мирновское, тер. Портовая особая экономическая зона, пр-д Индустриальный, зд. 15, стр. 1", 54.360061, 48.848998,22.29.2,"Производство прочих изделий из пластмасс, не включенных в другие группировки, кроме устройств пломбировочных из пластика",https://spark-interfax.ru/ulyanovskaya-oblast-cherdaklinski-raion/ooo-galen-inn-2127318197-ogrn-1022100979780-01400c176efa48b9b728ba96a620aaa3
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" ЗУЛЬФИЯ""",ООО ЗУЛЬФИЯ,7322004482,"433600, Ульяновская обл., Цильнинский район, рабочий пос. Цильна, ул. Привокзальная, д. 2", 54.595668, 48.139454,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/ulyanovskaya-oblast-tsilninski-raion/ooo-zulfiya-inn-7322004482-ogrn-1027301057970-6f8633662d714fcfb1757bd05712109f
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""ВОСХОД"" СЕЛА ЕРТУГАНОВО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КАНДАЛИНСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" СТАРОМАЙНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ВОСХОД,1247300004467,"433453, Ульяновская обл, м.р-н Старомайнский, с.п. Кандалинское, с Ертуганово, ул Молодежная, д. 44", 54.455381, 49.425311,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-staromainski-raion/oo-voskhod-inn-7300032486-ogrn-1247300004467-18c6c87f772a6274e063259aa8c08571
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЛЬЯНОВСКАЯ МОЛОЧНАЯ КОМПАНИЯ""",ООО УМК,7313014300,"433876, Ульяновская обл., Новоспасский район, с. Троицкий Сунгур, ул. Каменная, зд. 2В стр. 1 каб. 1", 53.285576, 47.605817,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/ulyanovskaya-oblast-novospasski-raion/ooo-umk-inn-7313014300-ogrn-1207300013381-b3904d0993df1e90e053219aa8c03745
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СТК""",ООО СЗ СТК,7327033085,"432017, Ульяновская обл., г. Ульяновск, ул. Карла Либкнехта, д. 19А этаж 4 офис 402", 54.310003, 48.389311,41.20,Строительство жилых и нежилых зданий,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-sz-stk-inn-7327033085-ogrn-1047301331461-1b0e940f5fb4447aba9e4a7befb457dc
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКО-М""",ООО ЭКО-М,7328080465,"432057, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Брестская, д. 78, стр. 32, помещ. 33", 54.360540, 48.548814,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-eko-m-inn-7328080465-ogrn-1147328004581-9e8a3262facb4730ba2164fc67856d86
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХОЗЯИН""",ООО ХОЗЯИН,7321017369,"433368, Ульяновская обл, м.р-н Тереньгульский, г.п. Тереньгульское, с Тумкино, ул Родниковая, д. 33", 53.746921, 48.305667,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-terengulski-raion/ooo-khozyain-inn-7321017369-ogrn-1227300002775-d984f232c5974b8be053259aa8c0f436
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ПЕРВОМАЙСКИЙ""",СХПК ПЕРВОМАЙСКИЙ,7305000488,"433123, Ульяновская обл., Вешкаймский район, с. Беклемишево, пер. Совхозный, д. 14", 53.859119, 47.414969,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-veshkaimski-raion/koop-pervomaiski-inn-7305000488-ogrn-1027300768967-032ee85271b840268e518abc8e6cc2d1
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""РОДНИКИ""",СПК РОДНИКИ,7321310279,"433644, Ульяновская обл., Цильнинский район, с. Верхние Тимерсяны", 54.543425, 47.655777,01.61,Предоставление услуг в области растениеводства,https://spark-interfax.ru/ulyanovskaya-oblast-tsilninski-raion/koop-rodniki-inn-7321310279-ogrn-1057321015421-b4d8d14f341943319191f543482ddd10
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""АГЕНТСТВО ТЕХНОЛОГИЧЕСКОГО РАЗВИТИЯ УЛЬЯНОВСКОЙ ОБЛАСТИ""",АНО ДО АТР,1107300001203,"432017, Ульяновская обл., г. Ульяновск, ул. Минаева, д. 11 этаж 6", 54.307064, 48.382960,70.22,Консультирование по вопросам коммерческой деятельности и управления,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ano-atr-inn-7327057375-ogrn-1107300001203-6906d9a2944a226ae0531b9aa8c04bb6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ ПЕРЕРАБАТЫВАЮЩИЙ СНАБЖЕНЧЕСКО-СБЫТОВОЙ КООПЕРАТИВ ""ТРИУМФ-АГРО""",СППССК ТРИУМФ-АГРО,1222100002728,"429140, Чувашская Республика - Чувашия, м.о. Комсомольский, с Комсомольское, ул Шоссейная, д. 6А, офис 1", 55.262266, 47.545600,10.11,Переработка и консервирование мяса,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-komsomolski-raion/koop-triumf-agro-inn-2108003603-ogrn-1222100002728-dc4506ab442e426de053259aa8c08cbe
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ СНАБЖЕНЧЕСКИЙ СБЫТОВОЙ КООПЕРАТИВ ""УРОЖАЙ""",СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ СНАБЖЕНЧЕСКИЙ СБЫТОВОЙ КООПЕРАТИВ УРОЖАЙ,1192130007783,"429358, Чувашская Республика - Чувашия, Батыревский район, д. Старые Тойси, ул. Центральная, д. 22Б", 55.074527, 47.827269,46.11,"Деятельность агентов по оптовой торговле сельскохозяйственным сырьем, живыми животными, текстильным сырьем и полуфабрикатами",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-batyrevski-raion/koop-urozhai-inn-2103005149-ogrn-1192130007783-8d9c5776790e8d0fe0531c9aa8c0b969
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ ПЕРЕРАБАТЫВАЮЩИЙ КООПЕРАТИВ ""АГРОКУЛЬТУРА""",СППК АГРОКУЛЬТУРА,2119901870,"429372, Чувашская Республика - Чувашия, Батыревский район, д. Долгий Остров, ул. Напольная, зд. 29", 55.114700, 47.545300,10.11,Переработка и консервирование мяса,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-batyrevski-raion/koop-agrokultura-inn-2119901870-ogrn-1072136000155-6906d9b1d4b1226ae0531b9aa8c04bb6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ СБЫТОВОЙ СНАБЖЕНЧЕСКИЙ ПЕРЕРАБАТЫВАЮЩИЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""АГРО-СОЮЗ""",СССППК АГРО-СОЮЗ,2103005131,"429360, Чувашская Республика - Чувашия, Батыревский район, с. Шыгырдан, ул. Ямашева, д. 7", 55.050583, 47.566391,10.11,Переработка и консервирование мяса,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-batyrevski-raion/koop-agro-soyuz-inn-2103005131-ogrn-1192130007244-8bf5e4cb45753694e0531c9aa8c0039e
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ ПЕРЕРАБАТЫВАЮЩИЙ КООПЕРАТИВ ""АГРОСПУТНИК""",СППК АГРОСПУТНИК,1142130015114,"429360, Чувашская Республика - Чувашия, м.о. Батыревский, с Шыгырдан, ул Наримана, д. 25", 55.047831, 47.553217,10.51,Производство молока (кроме сырого) и молочной продукции,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-batyrevski-raion/koop-agrosputnik-inn-2130145924-ogrn-1142130015114-6906d9b1ff74226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАКША""",ООО ПАКША,2102003011,"429046, Чувашская Республика - Чувашия, м.о. Красночетайский, д Санкино, ул Ленина, д. 6, помещ. 16", 55.732970, 46.317399,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-krasnochetaiski-raion/ooo-paksha-inn-2102003011-ogrn-1212100005897-c991486c9c184f62e053219aa8c05c62
"КОЛХОЗ ""СВОБОДА""",КОЛХОЗ СВОБОДА,1022102632530,"429047, Чувашская Республика - Чувашия, Красночетайский район, д. Кузнечная, ул. Майская, д. 9", 55.764946, 46.411518,01.1,Выращивание однолетних культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-krasnochetaiski-raion/kolkhoz-svoboda-inn-2110000303-ogrn-1022102632530-4ec45733738544dc92c36fa025299bbe
