Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМЕТЕЙ""",ООО ПРОМЕТЕЙ,5836309190,"442893, Пензенская обл., Сердобский район, г. Сердобск, ул. Тюрина, д. 11 кв. 41", 52.476797, 44.212592,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/penzenskaya-oblast-serdobski-raion/ooo-prometei-inn-5836309190-ogrn-1045803006534-ee20ac05d9654952ab923887776b54c0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОХОЛДИНГ ""СУРА""",ООО АГРОХОЛДИНГ СУРА,5835118795,"440007, Пензенская обл., г. Пенза, ул. Ново-Приютская, д. 5 кв. 1", 53.196101, 45.034142,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/penzenskaya-oblast-penza/ooo-agrokholding-sura-inn-5835118795-ogrn-1165835063008-d3a4448ac3354fec970514498cfac885
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""",ООО ВЕКТОР,5806004225,"442051, Пензенская обл., Башмаковский район, с. Высокое, ул. Центральная, д. 12", 53.130056, 42.821583,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/penzenskaya-oblast-bashmakovski-raion/ooo-vektor-inn-5806004225-ogrn-1055800800483-592a892ce1804012b5c0a1fc22fbdf40
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""КРАСНОПОЛЬЕ""",СПК КРАСНОПОЛЬЕ,5818001934,"442408, Пензенская обл., Пензенский район, с. Краснополье, ул. Центральная, д. 1", 52.879818, 44.774329,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/penzenskaya-oblast-penzenski-raion/koop-krasnopole-inn-5818001934-ogrn-1025800813818-c853eba1f95a4d8d8374552152356073
"КРЕСТЬЯНСКОЕ (ФЕРМЕРСКОЕ) ХОЗЯЙСТВО ""ЛЕСНОЕ""",КФХ ЛЕСНОЕ,5811001445,"442178, Пензенская обл., Вадинский район, с. Котел, ул. Село", 53.568549, 43.254387,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/penzenskaya-oblast-vadinski-raion/kfkh-lesnoe-inn-5811001445-ogrn-1025800765176-6906d9915059226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАШ ГОРОД""",ООО НАШ ГОРОД,5805009534,"442895, Пензенская обл., Сердобский район, г. Сердобск, ул. Ленина, д. 110", 52.455413, 44.205426,68.10.11,Подготовка к продаже собственного жилого недвижимого имущества,https://spark-interfax.ru/penzenskaya-oblast-serdobski-raion/ooo-nash-gorod-inn-5805009534-ogrn-1075805000666-830ca94f055d41ba981b99179602d763
"КРЕСТЬЯНСКОЕ (ФЕРМЕРСКОЕ) ХОЗЯЙСТВО"" РУСЬ """,КФХ РУСЬ,5827005149,"442136, Пензенская обл., Нижнеломовский район, с. Сорокино, ул. Шведская, д. 13", 53.614556, 43.375890,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/penzenskaya-oblast-nizhnelomovski-raion/kfkh-rus-inn-5827005149-ogrn-1025800974220-617889920f7a7e1ce0531b9aa8c027ab
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЗРОЖДЕНИЕ""",ООО ВОЗРОЖДЕНИЕ,5828003352,"442100, Пензенская обл, м.р-н Пачелмский, г.п. рабочий поселок Пачелма, рп Пачелма, ул Кирова, д. 30, офис 10", 53.338257, 43.300215,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/penzenskaya-oblast-pachelmski-raion/ooo-vozrozhdenie-inn-5828003352-ogrn-1045800800605-25c42831630e4244b3ec2294c1ab4b1d
АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ЧЕРНОЗЕРСКИЙ СЕЛЬСОВЕТ МУНИЦИПАЛЬНОГО РАЙОНА МОКШАНСКИЙ РАЙОН ПЕНЗЕНСКОЙ ОБЛАСТИ,АДМИНИСТРАЦИЯ ЧЕРНОЗЕРСКОГО СЕЛЬСОВЕТА МОКШАНСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ,1115809001373,"442391, Пензенская обл, м.р-н Мокшанский, с.п. Чернозерский сельсовет, с Чернозерье, ул Базарная Площадь, стр. 4А", 53.579148, 44.339012,84.11.35,Деятельность органов местного самоуправления городских округов,https://spark-interfax.ru/penzenskaya-oblast-mokshanski-raion/mku-administratsiya-chernozerskogo-selsoveta-mokshanskogo-raiona-penzenskoi-oblasti-inn-5823351606-ogrn-1115809001373-6906d991b5c5226ae0531b9aa8c04bb6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ КРЕДИТНЫЙ КООПЕРАТИВ ""БЕССОНОВСКИЙ""",СПКК БЕССОНОВСКИЙ,5809126359,"442780, Пензенская обл., Бессоновский район, с. Бессоновка, ул. Дорожная, д. 22", 53.279477, 45.027250,99999,99999,https://spark-interfax.ru/penzenskaya-oblast-bessonovski-raion/koop-bessonovski-inn-5809126359-ogrn-1065809031903-6906d99191e1226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСЬ""",ООО РУСЬ,5832003242,"442900, Пензенская обл., Тамалинский район, рабочий пос. Тамала, ул. Коммунистическая, д. 24А", 52.542498, 43.235715,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/penzenskaya-oblast-tamalinski-raion/ooo-rus-inn-5832003242-ogrn-1025801071493-511348afe452481eae3847722bcb5a6c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ - АГРОФИРМА ""ПЧЕЛА""",ООО - АГРОФИРМА ПЧЕЛА,5823001866,"442374, Пензенская обл, м.р-н Мокшанский, с.п. Царевщинский сельсовет, д Панкратовка, ул Панкратовка, д. 43, кв. 1", 53.604917, 44.516246,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/penzenskaya-oblast-mokshanski-raion/ooo-pchela-inn-5823001866-ogrn-1035801400194-4296e9a18d694b4d8db02657a89542d3
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕСНОЕ""",ООО ЛЕСНОЕ,5834044004,"442762, Пензенская обл., Бессоновский район, с. Лопуховка, ул. Лопуховское Лесн-Во, д. 32", 53.310377, 45.332074,02.10,Лесоводство и прочая лесохозяйственная деятельность,https://spark-interfax.ru/penzenskaya-oblast-bessonovski-raion/ooo-lesnoe-inn-5834044004-ogrn-1085834005212-645208f4d356419f8687fafcefb04be6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ ПЕРЕРАБАТЫВАЮЩИЙ СБЫТОВОЙ КООПЕРАТИВ ""ИВУШКА""",СППСК ИВУШКА,5831901349,"442576, Пензенская обл., Сосновоборский район, с. Шкудим, ул. Сосновая, д. 21", 53.379343, 46.450695,10.31,Переработка и консервирование картофеля,https://spark-interfax.ru/penzenskaya-oblast-sosnovoborski-raion/koop-ivushka-inn-5831901349-ogrn-1145826000297-6906d991cbce226ae0531b9aa8c04bb6
СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ (КОЛХОЗ) ИМЕНИ ШЕВЧЕНКО,СПК (КОЛХОЗ) ИМЕНИ ШЕВЧЕНКО,5627000270,"461811, Оренбургская обл., Грачевский район, с. Петрохерсонец, ул. Мира, д. 1", 53.019886, 53.036816,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/orenburgskaya-oblast-grachevski-raion/koop-kolkhoz-imeni-shevchenko-inn-5627000270-ogrn-1025602394784-3ffe4d0ab0784f7ea53f5e0690dcbfed
СОБРАНИЕ ПРЕДСТАВИТЕЛЕЙ МУНИЦИПАЛЬНОГО РАЙОНА ПЕНЗЕНСКИЙ РАЙОН ПЕНЗЕНСКОЙ ОБЛАСТИ,СОБРАНИЕ ПРЕДСТАВИТЕЛЕЙ ПЕНЗЕНСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ,1065805021655,"442400, Пензенская обл., с. Кондоль, ул. Нагорная, д. 6", 52.824330, 45.057410,84.11.3,Деятельность органов местного самоуправления по управлению вопросами общего характера,https://spark-interfax.ru/penzenskaya-oblast-penzenski-raion/mku-sobranie-predstavitelei-penzenskogo-raiona-penzenskoi-oblasti-inn-5818003152-ogrn-1065805021655-6906d9919374226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САДЫ СУРЫ""",ООО САДЫ СУРЫ,5835118280,"440066, Пензенская обл., г. Пенза, ул. Рахманинова, д. 1 офис 7", 53.224255, 44.941845,01.2,Выращивание многолетних культур,https://spark-interfax.ru/penzenskaya-oblast-penza/ooo-sady-sury-inn-5835118280-ogrn-1165835061556-596e10164b3e4cb797231d5f4edd2f1e
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЦЕНТР СПЕЦИАЛЬНЫХ ИНЖЕНЕРНЫХ СООРУЖЕНИЙ""",АО ЦЕСИС,5836616881,"440067, Пензенская обл., г. Пенза, ул. Чаадаева, д. 62", 53.209161, 45.063119,25.11,"Производство строительных металлических конструкций, изделий и их частей",https://spark-interfax.ru/penzenskaya-oblast-penza/ao-tsesis-inn-5836616881-ogrn-1025801363202-3f33f72b246b4df9bb9b677de2fccfc7
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ СНАБЖЕНЧЕСКО-СБЫТОВОЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""ЛУК-АГРО""",СССПК ЛУК-АГРО,2103003670,"429358, Чувашская Республика - Чувашия, Батыревский район, д. Старые Тойси, ул. Советская, зд. 35", 55.074134, 47.814248,46.11,"Деятельность агентов по оптовой торговле сельскохозяйственным сырьем, живыми животными, текстильным сырьем и полуфабрикатами",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-batyrevski-raion/koop-luk-agro-inn-2103003670-ogrn-1182130010501-770f231748d54948e0531b9aa8c0aaf0
"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""КРУПЯНЩИК - АГРО""",ЗАО КРУПЯНЩИК - АГРО,7313003179,"433894, Ульяновская обл., Новоспасский район, ст. Репьевка, ул. Привокзальная, д. 16", 53.170745, 48.139421,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-novospasski-raion/ao-krupyanshchik-agro-inn-7313003179-ogrn-1027300871432-c92c87d1bb8047fa8374279e6a44e34c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОЛОС""-П",ООО КОЛОС-П,7306005993,"433024, Ульяновская обл., Инзенский район, с. Проломиха", 54.099262, 46.429220,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/ulyanovskaya-oblast-inzenski-raion/ooo-kolos-p-inn-7306005993-ogrn-1047300250040-617889a0609e7e1ce0531b9aa8c027ab
"КРЕСТЬЯНСКОЕ ФЕРМЕРСКОЕ ХОЗЯЙСТВО ""ВОСТОК""",КФХ ВОСТОК,1047300810138,"433623, Ульяновская обл., Цильнинский район, с. Норовка", 54.516279, 47.923077,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-tsilninski-raion/kfkh-vostok-inn-7322001682-ogrn-1047300810138-6906d9a28fe0226ae0531b9aa8c04bb6
"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ В УЛЬЯНОВСКОЙ ОБЛАСТИ""",ФБУЗ ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ В УЛЬЯНОВСКОЙ ОБЛАСТИ,1057325039782,"432049, Ульяновская обл., г. Ульяновск, ул. Пушкарева, д. 5", 54.311703, 48.351333,86.90.1,Деятельность организаций санитарно-эпидемиологической службы,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/fgbu-tsentr-gigieny-i-epidemiologii-v-ulyanovskoi-oblasti-inn-7325053960-ogrn-1057325039782-6906d9a2c198226ae0531b9aa8c04bb6
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""УЛЬЯНОВСКИЙ ИНСТИТУТ ГРАЖДАНСКОЙ АВИАЦИИ ИМЕНИ ГЛАВНОГО МАРШАЛА АВИАЦИИ Б.П. БУГАЕВА""",ФГБОУ ВО УИ ГА,1027301176627,"432071, Ульяновская обл., г. Ульяновск, ул. Можайского, д. 8/8", 54.325096, 48.390518,85.22,Образование высшее,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/fgbu-fgbou-vo-ui-ga-inn-7303002000-ogrn-1027301176627-6906d9a2bcb6226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРО-ЛИДЕР""",ООО АГРО-ЛИДЕР,7327035283,"433303, Ульяновская обл., г. Новоульяновск, с. Криуши, ул. Буденного, зд. 72", 54.099886, 48.533689,01.1,Выращивание однолетних культур,https://spark-interfax.ru/ulyanovskaya-oblast-novoulyanovsk/ooo-agro-lider-inn-7327035283-ogrn-1057327027273-7b6a85f6959b4275bc8a0ef1c4af8f00
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДРУЖБА""",ОООДРУЖБА,7313005578,"433772, Ульяновская обл., Кузоватовский район, с. Бестужевка, ул. Молодежная, зд. 8", 53.723086, 47.732508,01.1,Выращивание однолетних культур,https://spark-interfax.ru/ulyanovskaya-oblast-kuzovatovski-raion/ooo-druzhba-inn-7313005578-ogrn-1087313000235-e50058ddae1a4fbe8c07369c1568fbb9
"МУНИЦИПАЛЬНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД ""СОЛНЫШКО"" С. АЛЕКСАНДРОВКА",МДОУ ДЕТСКИЙ САД СОЛНЫШКО С. АЛЕКСАНДРОВКА,1057310004047,"433547, Ульяновская обл., Мелекесский район, с. Александровка, ул. Советская, д. 25", 53.920596, 49.400148,85.11,Образование дошкольное,https://spark-interfax.ru/ulyanovskaya-oblast-melekesski-raion/mku-solnyshko-s-aleksandrovka-inn-7310009528-ogrn-1057310004047-6906d9a2c90a226ae0531b9aa8c04bb6
СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ (КОЛХОЗ) ИМЕНИ КАЛИНИНА,СПК (КОЛХОЗ) ИМ. КАЛИНИНА,1027300768241,"433111, Ульяновская обл., Вешкаймский район, с. Ермоловка", 54.007655, 46.870831,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/ulyanovskaya-oblast-veshkaimski-raion/kolkhoz-kolkhoz-im-kalinina-inn-7305000248-ogrn-1027300768241-64a900c542a6440ea199a8524d90c9bc
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""МАЯК""",СПК МАЯК,7306005986,"433055, Ульяновская обл, м.р-н Инзенский, с.п. Валгусское, с Тияпино, ул Комплексная, д. 9А", 54.144589, 46.117616,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/ulyanovskaya-oblast-inzenski-raion/koop-mayak-inn-7306005986-ogrn-1047300250029-155a8f66de464bc895d410724ab00b0c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИМБИРСК-АГРО""",ООО СИМБИРСК-АГРО,7329004636,"433400, Ульяновская обл., Чердаклинский район, рабочий пос. Чердаклы, ул. Пионерская, зд. 107", 54.348437, 48.846263,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-cherdaklinski-raion/ooo-simbirsk-agro-inn-7329004636-ogrn-1117329002185-6c6b08dbdbd74e97bb404b8cf4e928f9
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИВА""",ООО НИВА,7312003810,"433575, Ульяновская обл, м.р-н Новомалыклинский, с.п. Среднесантимирское, с Старая Бесовка, ул Новая, зд. 31", 54.294633, 49.969697,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-novomalyklinski-raion/ooo-niva-inn-7312003810-ogrn-1057310003300-bfc86c74f7134d5cbcc746d8d2f1d9ce
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОСТАНДАРТ""",ООО АГРОСТАНДАРТ,7326022411,"433870, Ульяновская обл, м.р-н Новоспасский, г.п. Новоспасское, рп Новоспасское, ул Мира, двлд. 27", 53.146131, 47.766554,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-novospasski-raion/ooo-agrostandart-inn-7326022411-ogrn-1047301160697-fdc30f0bbc3a4e509e43ebc659d3ec00
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЛЬЯНОВСК-АГРО""",ООО УЛЬЯНОВСК-АГРО,7309904036,"432005, Ульяновская обл., г. Ульяновск, ул. Пушкарева, д. 22", 54.309620, 48.353297,01.1,Выращивание однолетних культур,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-ulyanovsk-agro-inn-7309904036-ogrn-1077309000317-b8cf54f748e646d69978b3562f7fc582
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ СНАБЖЕНЧЕСКО-СБЫТОВОЙ ОБСЛУЖИВАЮЩИЙ КООПЕРАТИВ ""ФАКЕЛ""",СПССОК ФАКЕЛ,1197325005954,"433565, Ульяновская обл, м.р-н Новомалыклинский, с.п. Высококолковское, с Новая Куликовка, ул Кооперативная, д. 62", 54.125669, 50.054642,01.61,Предоставление услуг в области растениеводства,https://spark-interfax.ru/ulyanovskaya-oblast-novomalyklinski-raion/koop-fakel-inn-7329030308-ogrn-1197325005954-855c1a2631df8157e0531b9aa8c0fa20
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАНГАРД""",ООО АВАНГАРД,7309901839,"433114, Ульяновская обл., Вешкаймский район, с. Коченяевка, ул. Заречная, д. 39", 53.872052, 46.996163,01.1,Выращивание однолетних культур,https://spark-interfax.ru/ulyanovskaya-oblast-veshkaimski-raion/ooo-avangard-inn-7309901839-ogrn-1057309005126-6a7db30e3a1d4f91a60f634a3b7f8528
"ЗАГОТОВИТЕЛЬНЫЙ И ПЕРЕРАБАТЫВАЮЩИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""АГРОАЛЬЯНС 73""",ЗП СПК АГРОАЛЬЯНС 73,7325134264,"433310, Ульяновская обл., Ульяновский район, рабочий пос. Ишеевка, ул. Ленина, д. 31 пом. 27", 54.430963, 48.257644,10.39.1,Переработка и консервирование овощей (кроме картофеля) и грибов,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovski-raion/koop-agroalyans-inn-7325134264-ogrn-1157325000843-6906d9a31369226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""ВОСТОК"" СЕЛА ХОВРИНО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЕШКАЙМСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ"" ВЕШКАЙМСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ВОСТОК,1197325018880,"433107, Ульяновская обл., Вешкаймский район, с. Ховрино, ул. Ленина, д. 19", 54.111875, 47.169443,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-veshkaimski-raion/oo-vostok-inn-7309008495-ogrn-1197325018880-99297a243eed18bde053179aa8c0afda
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ПОСЁЛКА КУБРА, МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КАЛИНОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ, РАДИЩЕВСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС КУБРА,1187325010454,"433908, Ульяновская обл., Радищевский район, пос. Кубра, ул. Центральная, д. 43", 52.977686, 48.283690,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-radishchevski-raion/oo-kubra-inn-7313012430-ogrn-1187325010454-6ece9555fa7c6015e0531b9aa8c0fc2a
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНВОЛ""",ООО ЭНВОЛ,5835064758,"433529, Ульяновская обл, м.р-н Мелекесский, с.п. Новоселкинское, п Новоселки, ул Гагарина, зд. 1", 53.906840, 49.774008,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-melekesski-raion/ooo-envol-inn-5835064758-ogrn-1065835011692-da322d6ba31641c18cfc41f2b3451add
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""БАХТЕЕВСКИЙ""",СПК БАХТЕЕВСКИЙ,7317000010,"433951, Ульяновская обл., Старокулаткинский район, с. Бахтеевка, ул. Советская, д. 3", 52.701207, 47.741298,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-starokulatkinski-raion/koop-bakhteevski-inn-7317000010-ogrn-1027300909580-a220a645f556411791640d26c691bc1d
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""КРЕСТНИКОВО"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""БОЛЬШЕНАГАТКИНСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" ЦИЛЬНИНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС КРЕСТНИКОВО,1197325017526,"433622, Ульяновская обл., Цильнинский район, с. Крестниково, ул. Церковная, д. 7", 54.504084, 48.056887,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-tsilninski-raion/tos-krestnikovo-inn-7321009093-ogrn-1197325017526-96f6264e48f18694e0531b9aa8c05665
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИМОВО""",ООО ГИМОВО,7309903995,"433174, Ульяновская обл., Майнский район, пос. Гимово, ул. Центральная, д. 2", 54.013137, 47.921501,01.1,Выращивание однолетних культур,https://spark-interfax.ru/ulyanovskaya-oblast-mainski-raion/ooo-gimovo-inn-7309903995-ogrn-1077309000229-06f6ac85369e49f6914d9a38910e2cf2
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СУДЕБНО-ЭКСПЕРТНОЕ УЧРЕЖДЕНИЕ ФЕДЕРАЛЬНОЙ ПРОТИВОПОЖАРНОЙ СЛУЖБЫ ""ИСПЫТАТЕЛЬНАЯ ПОЖАРНАЯ ЛАБОРАТОРИЯ"" ПО УЛЬЯНОВСКОЙ ОБЛАСТИ""",ФГБУ СЭУ ФПС ИПЛ ПО УЛЬЯНОВСКОЙ ОБЛАСТИ,1067325050847,"432035, Ульяновская обл., г. Ульяновск, проспект Гая, д. 69К", 54.249206, 48.315641,71.20.9,"Деятельность по техническому контролю, испытаниям и анализу прочая",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/fgbu-fgbu-seu-fps-ipl-po-ulyanovskoi-oblasti-inn-7325061369-ogrn-1067325050847-6906d9a2e5d5226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМЫШЛЯЕВСКОЕ""",ООО СМЫШЛЯЕВСКОЕ,7313005715,"433772, Ульяновская обл., Кузоватовский район, с. Смышляевка", 53.754262, 47.727782,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-kuzovatovski-raion/ooo-smyshlyaevskoe-inn-7313005715-ogrn-1087313000389-d210f7ce1b3f4af4a098f79e1848c623
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОБЕДА""",ООО ПОБЕДА,7311004466,"433832, Ульяновская обл., Николаевский район, с. Поника", 53.189055, 47.145146,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-nikolaevski-raion/ooo-pobeda-inn-7311004466-ogrn-1057311000372-05c14ad12de74829982232d78f6a20b4
"ПЕРВИЧНАЯ ПРОФСОЮЗНАЯ ОРГАНИЗАЦИЯ ОБУЧАЮЩИХСЯ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО ОБРАЗОВАТЕЛЬНОГО УЧРЕЖДЕНИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""УЛЬЯНОВСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ИМЕНИ П.А.СТОЛЫПИНА"" УЛЬЯНОВСКОЙ ОБЛАСТНОЙ ОРГАНИЗАЦИИ ПРОФСОЮЗА РАБОТНИКОВ АГРОПРОМЫШЛЕННОГО КОМПЛЕКСА РОССИЙСКОЙ ФЕДЕРАЦИИ",ППО ОБУЧАЮЩИХСЯ УЛГАУ,1087300000523,"433431, Ульяновская обл., Чердаклинский район, пос. Октябрьский, ул. Студенческая, зд. 15А офис 29", 54.332159, 48.690283,94.20,Деятельность профессиональных союзов,https://spark-interfax.ru/ulyanovskaya-oblast-cherdaklinski-raion/ppo-obuchayushchikhsya-ulgau-inn-7310104644-ogrn-1087300000523-6906d9a2e905226ae0531b9aa8c04bb6
