Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД ""ВОЛЖСКИЙ УТЕС"" УПРАВЛЕНИЯ ДЕЛАМИ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ",ФГБДОУ ДЕТСКИЙ САД ВОЛЖСКИЙ УТЕС,1036301250424,"446740, Самарская обл., Шигонский район, пос. Волжский Утес", 53.378960, 49.090317,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-shigonski-raion/fgbu-detski-sad-volzhski-utes-inn-6387002555-ogrn-1036301250424-6906d95869ed226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОГРЕСС""",ООО ПРОГРЕСС,6361007816,"446646, Самарская обл., Алексеевский район, с. Несмеяновка, ул. Ленинская", 52.611466, 51.103532,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/samarskaya-oblast-alekseevski-raion/ooo-progress-inn-6361007816-ogrn-1046303052135-72773f3983c9408db0e25e30746ac5e5
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СУРГУТСКОЕ""",АО СУРГУТСКОЕ,6381000488,"446553, Самарская обл., Сергиевский район, пгт. Суходол, ул. Симиренко, д. 1А", 53.888447, 51.221160,01.25.1,Выращивание прочих плодовых и ягодных культур,https://spark-interfax.ru/samarskaya-oblast-sergievski-raion/ao-surgutskoe-inn-6381000488-ogrn-1036303162092-f874853e6bdd4b5f9fab3440ceb68963
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПЛОДОПИТОМНИК ""СЫЗРАНСКИЙ""",ООО ПЛОДОПИТОМНИК СЫЗРАНСКИЙ,6318015345,"446078, Самарская обл., Сызранский район, пос. Кошелевка, пер. Южный, д. 1А офис 3", 53.244408, 48.530671,01.30,Выращивание рассады,https://spark-interfax.ru/samarskaya-oblast-syzranski-raion/ooo-syzranski-inn-6318015345-ogrn-1166313100370-d30654197bbe49c9a9f439cdc946b295
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НТЦ ЕВРОВЕНТ""",ООО НТЦ ЕВРОВЕНТ,6324080600,"445007, Самарская обл., г. Тольятти, ул. Ларина, д. 139 стр. 9 офис 203", 53.535199, 49.433532,28.25,Производство промышленного холодильного и вентиляционного оборудования,https://spark-interfax.ru/samarskaya-oblast-tolyatti/ooo-ntts-evrovent-inn-6324080600-ogrn-1176313030387-e45b59327814477b8637190df2b0607f
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САМАРСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ""",ФГБОУ ВО САМАРСКИЙ ГАУ; САМАРСКИЙ ГАУ; САМГАУ,1026303273061,"446442, Самарская обл., г. Кинель, пгт. Усть-Кинельский, ул. Учебная, домовладение 2", 53.266724, 50.577433,85.22,Образование высшее,https://spark-interfax.ru/samarskaya-oblast-kinel/fgbu-fgbou-vo-samarski-gau-samarski-gau-samgau-inn-6350000865-ogrn-1026303273061-6906d9584bc8226ae0531b9aa8c04bb6
ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ САМАРСКАЯ ЛАБОРАТОРИЯ СУДЕБНОЙ ЭКСПЕРТИЗЫ МИНИСТЕРСТВА ЮСТИЦИИ РОССИЙСКОЙ ФЕДЕРАЦИИ,ФБУ САМАРСКАЯ ЛСЭ МИНЮСТА РОССИИ,1026301164559,"443080, Самарская обл., г. Самара, проезд 3-Й, д. 55", 53.207322, 50.181689,71.20.2,Судебно-экспертная деятельность,https://spark-interfax.ru/samarskaya-oblast-samara/fgbu-samarskaya-lse-minyusta-rossii-inn-6316028356-ogrn-1026301164559-6906d9584cc4226ae0531b9aa8c04bb6
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""САМАРА - ГОРОДСКИЕ ИНФОРМАЦИОННЫЕ СИСТЕМЫ""",АО САМАРА - ГИС,6319693946,"443086, Самарская обл, г.о. Самара, вн.р-н Октябрьский, г Самара, ул Ерошевского, д. 18, помещ. 1-30 (ЭТАЖ №1), 1-24 (ЭТАЖ №2)", 53.216107, 50.161068,60.20,Деятельность в области телевизионного вещания,https://spark-interfax.ru/samarskaya-oblast-samara/ao-samara-gis-inn-6319693946-ogrn-1076319016960-7a99ff6857404171ab9ae6c3c5e88d67
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""САНАТОРИЙ ""ВОЛЖСКИЙ УТЕС"" ИМЕНИ АКАДЕМИКА Е.И. ЧАЗОВА"" УПРАВЛЕНИЯ ДЕЛАМИ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ",ФГБУ САНАТОРИЙ ВОЛЖСКИЙ УТЕС ИМЕНИ АКАДЕМИКА Е.И. ЧАЗОВА,1026303059210,"446740, Самарская обл, м.р-н Шигонский, с.п. Волжский Утес, тер. санатория, ул Курортная, стр. 1", 53.387000, 48.678200,86.90.4,Деятельность санаторно-курортных организаций,https://spark-interfax.ru/samarskaya-oblast-shigonski-raion/fgbu-sanatori-volzhski-utes-imeni-akademika-e-i-chazova-inn-6387002139-ogrn-1026303059210-6906d9584d54226ae0531b9aa8c04bb6
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ПОВОЛЖСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ТЕЛЕКОММУНИКАЦИЙ И ИНФОРМАТИКИ""","ФГБОУ ВО ПГУТИ, ПГУТИ",1026301421992,"443010, Самарская обл., г. Самара, ул. Льва Толстого, д. 23", 53.192160, 50.092335,85.22,Образование высшее,https://spark-interfax.ru/samarskaya-oblast-samara/fgbu-fgbou-vo-pguti-pguti-inn-6317017702-ogrn-1026301421992-6906d9584bf1226ae0531b9aa8c04bb6
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ САНАТОРИЙ ""ЛЕСНОЕ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",ФГБУ САНАТОРИЙ ЛЕСНОЕ МИНЗДРАВА РОССИИ,1036301063501,"445003, Самарская обл., г. Тольятти, шоссе Лесопарковое, зд. 2", 53.501212, 49.354367,86.90.4,Деятельность санаторно-курортных организаций,https://spark-interfax.ru/samarskaya-oblast-tolyatti/fgbu-lesnoe-minzdrava-rossii-inn-6323000016-ogrn-1036301063501-6906d95866c7226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОТЕХС""",ООО АГРОТЕХС,6375191851,"446271, Самарская обл., Большечерниговский район, д. Утекаево, ул. Речная, д. 13", 52.202515, 50.852011,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-bolshechernigovski-raion/ooo-agrotekhs-inn-6375191851-ogrn-1066375005971-aba9d174d2f44eb2ba512b7d746a0480
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СХПК ""МУРАТЫ""",ООО СХПК МУРАТЫ,2104008946,"429203, Чувашская Республика - Чувашия, м.о. Вурнарский, д Синьял-Яуши, ул Рахманы, зд. 24", 55.664176, 47.049338,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-vurnarski-raion/ooo-skhpk-muraty-inn-2104008946-ogrn-1222100003212-c827903080dd4967823700885404ecdb
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦИВИЛЬ""",ООО ЦИВИЛЬ,2106006052,"429308, Чувашская Республика - Чувашия, Канашский район, д. Байгильдино, ул. Волкова, д. 38", 55.528940, 47.339706,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-kanashski-raion/ooo-tsivil-inn-2106006052-ogrn-1042134004110-258155442d5c475a8d1c00a2919d045e
СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ИМ.КИРОВА,СХПК ИМ.КИРОВА,2106000332,"429310, Чувашская Республика - Чувашия, Канашский район, д. Атнашево, шоссе Ульяновское, д. 1", 55.582612, 47.447353,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-kanashski-raion/koop-im-kirova-inn-2106000332-ogrn-1022102230754-4c0b6dd48a4f478f846da9085fe52b24
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛЕМЕННОЙ ПТИЦЕВОДЧЕСКИЙ ЗАВОД ""КАНАШСКИЙ""",ООО ППЗ КАНАШСКИЙ,2106010718,"429333, Чувашская Республика - Чувашия, Канашский район, д. Кармамеи, шоссе Ибресинское, д. 1", 55.499053, 47.393636,01.47,Разведение сельскохозяйственной птицы,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-kanashski-raion/ooo-ppz-kanashski-inn-2106010718-ogrn-1202100005040-69caa25dc29443c98f5362f0c272494f
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АГРОФИРМА "" САНАРЫ """,ООО АГРОФИРМА САНАРЫ,2104004846,"429220, Чувашская Республика - Чувашия, м.о. Вурнарский, д Новые Яхакасы, ул 40 лет Победы, зд. 1Д", 55.508742, 46.982887,01.13.3,Выращивание столовых корнеплодных и клубнеплодных культур с высоким содержанием крахмала или инулина,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-vurnarski-raion/ooo-sanary-inn-2104004846-ogrn-1022102031160-2b31676b2c5b451bba10d31b399cd8f1
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕКТАР""",ООО НЕКТАР,2106005429,"429313, Чувашская Республика - Чувашия, Канашский район, д. Вурман-Янишево, ул. Лесная, д. 10", 55.621174, 47.221332,01.1,Выращивание однолетних культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-kanashski-raion/ooo-nektar-inn-2106005429-ogrn-1032134000414-c7c09c7bd9774d2f9f2e33417fd16ac9
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ""АГРОХМЕЛЬ""",ОООАГРОХМЕЛЬ,2104006120,"429209, Чувашская Республика - Чувашия, м.о. Вурнарский, д Одиково, ул Советская, зд. 40А", 55.417435, 46.996063,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-vurnarski-raion/ooo-agrokhmel-inn-2104006120-ogrn-1042133000964-d93eaf28cb904588830ed7db5af0aa9c
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ "" ПОБЕДА """,СХПК ПОБЕДА,1022102031192,"429235, Чувашская Республика - Чувашия, Вурнарский район, д. Хирпоси, ул. Советская, д. 37", 55.512577, 47.137465,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-vurnarski-raion/koop-pobeda-inn-2104000143-ogrn-1022102031192-dd3e2517799f4f5d9ce8ed7c57e21965
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОФИРМА ""КАНМАШ""",ООО АГРОФИРМА КАНМАШ,2106007793,"429304, Чувашская Республика - Чувашия, Канашский район, с. Вутабоси, ул. Восточная, д. 21", 55.432668, 47.442813,01.1,Выращивание однолетних культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-kanashski-raion/ooo-agrofirma-kanmash-inn-2106007793-ogrn-1112134000373-6b953fa98bf0447093288af79a99c558
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АГРОФИРМА ""КОЛЬЦОВКА""",ООО А/Ф КОЛЬЦОВКА,2104006441,"429208, Чувашская Республика - Чувашия, Вурнарский район, д. Кольцовка, ул. Центральная, д. 35", 55.426055, 47.094865,01.1,Выращивание однолетних культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-vurnarski-raion/ooo-koltsovka-inn-2104006441-ogrn-1052133002569-39cf62583e8a4eba8f07e0f89653eb68
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТРАЛИЗОВАННАЯ БУХГАЛТЕРИЯ МУНИЦИПАЛЬНЫХ БЮДЖЕТНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ ГОРОДА ЧЕБОКСАРЫ""",МБУ ЦБМБОУ Г. ЧЕБОКСАРЫ,1112130011674,"428022, Чувашская Республика - Чувашия, г. Чебоксары, ул. 50 Лет Октября, д. 10А", 56.128491, 47.275523,69.20,"Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-tsbmbou-g-cheboksary-inn-2130092616-ogrn-1112130011674-6906d9b1ec5e226ae0531b9aa8c04bb6
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АГРОФИРМА ОЛЬДЕЕВСКАЯ""",АО АГРОФИРМА ОЛЬДЕЕВСКАЯ,2116480078,"429960, Чувашская Республика - Чувашия, Чебоксарский район, д. Юраково, ул. Восточная, д. 10", 56.097694, 47.446696,01.13.1,Выращивание овощей,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksarski-raion/ao-agrofirma-oldeevskaya-inn-2116480078-ogrn-1022102430327-e7ab1648ac9d4dcf94eafaac17600ba0
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ СНАБЖЕНЧЕСКО-СБЫТОВОЙ ПЕРЕРАБАТЫВАЮЩИЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""ПЕРСПЕКТИВА""",СССППК ПЕРСПЕКТИВА,1172130018125,"429250, Чувашская Республика - Чувашия, Аликовский район, с. Аликово, ул. Октябрьская, д. 19 каб. 2", 55.735298, 46.750530,01.13,"Выращивание овощей, бахчевых, корнеплодных и клубнеплодных культур, грибов и трюфелей",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-alikovski-raion/koop-perspektiva-inn-2102002882-ogrn-1172130018125-6906d9b21080226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАН""",ООО МАН,2123011888,"429330, Чувашская Республика - Чувашия, г. Канаш, ул. Канашская, д. 57А", 55.514551, 47.493710,43.12,Подготовка строительной площадки,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-kanash/ooo-man-inn-2123011888-ogrn-1112134000076-617889ac79747e1ce0531b9aa8c027ab
АДМИНИСТРАЦИЯ КРЫМЗАРАЙКИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ АЛИКОВСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ,АДМИНИСТРАЦИЯ КРЫМЗАРАЙКИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ АЛИКОВСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ,1052133019036,"429245, Чувашская Республика - Чувашия, Аликовский район, с. Крымзарайкино, ул. Школьная, д. 19", 55.780317, 46.664633,84.11.35,Деятельность органов местного самоуправления городских округов,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-alikovski-raion/mku-administratsiya-krymzaraikinskogo-selskogo-poseleniya-alikovskogo-raiona-chuvashskoi-respubliki-inn-21024206-6906d9b1b9e2226ae0531b9aa8c04bb6
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГАЗЕТА ""СОВЕТСКАЯ ЧУВАШИЯ""",АО ГАЗЕТА СОВЕТСКАЯ ЧУВАШИЯ,2130066180,"428903, Чувашская Республика - Чувашия, г. Чебоксары, проспект И.Я.Яковлева, д. 13 пом. 2", 56.105421, 47.260182,58.13,Издание газет,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/pao-gazeta-sovetskaya-chuvashiya-inn-2130066180-ogrn-1092130013546-17fd888eb1cb4a14bcc100e7709a8ba6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ ОБСЛУЖИВАЮЩИЙ КООПЕРАТИВ ""ПАХАРЬ""",СПОК ПАХАРЬ,2119902112,"429068, Чувашская Республика - Чувашия, Ядринский район, д. Кильдишево, ул. Шоссейная, д. 60", 55.844167, 46.583670,49.3,Деятельность прочего сухопутного пассажирского транспорта,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yadrinski-raion/koop-pakhar-inn-2119902112-ogrn-1082136000099-6906d9b1d993226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАЯ СИЛА""",ООО НОВАЯ СИЛА,2100022918,"429312, Чувашская Республика - Чувашия, м.о. Канашский, д Анаткасы, ул Пушкина, д. 4", 55.606425, 47.273288,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-kanashski-raion/ooo-novaya-sila-inn-2100022918-ogrn-1252100000800-2d20b381cfc548dce063269aa8c0f5e3
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОСУДАРСТВЕННЫЙ ЦЕНТР АГРОХИМИЧЕСКОЙ СЛУЖБЫ ""ЧУВАШСКИЙ""",ФГБУ ГЦАС ЧУВАШСКИЙ,1022102832498,"429911, Чувашская Республика - Чувашия, Цивильский район, пос. Опытный, ул. Центральная, д. 1", 55.850720, 47.491710,01.61,Предоставление услуг в области растениеводства,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-tsivilski-raion/fgbu-chuvashski-inn-2115000096-ogrn-1022102832498-6906d9b1b88e226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""ЦИВИЛЬСКИЙ АГРАРНО-ТЕХНОЛОГИЧЕСКИЙ ТЕХНИКУМ"" МИНИСТЕРСТВА ОБРАЗОВАНИЯ ЧУВАШСКОЙ РЕСПУБЛИКИ",ЦИВИЛЬСКИЙ АГРАРНО-ТЕХНОЛОГИЧЕСКИЙ ТЕХНИКУМ МИНОБРАЗОВАНИЯ ЧУВАШИИ,1082137000879,"429900, Чувашская Республика - Чувашия, Цивильский район, г. Цивильск, ул. Юбилейная, д. 2/1", 55.859698, 47.473655,85.21,Образование профессиональное среднее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-tsivilski-raion/gau-tsivilski-agrarno-tekhnologicheski-tekhnikum-minobrazovaniya-chuvashii-inn-2115904670-ogrn-1082137000879-6906d9b1dce7226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""СПОРТИВНАЯ ШКОЛА ""ЭНЕРГИЯ"" УПРАВЛЕНИЯ ФИЗИЧЕСКОЙ КУЛЬТУРЫ И СПОРТА АДМИНИСТРАЦИИ ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБУ ДО СШ ЭНЕРГИЯ Г. ЧЕБОКСАРЫ,1102130006109,"428021, Чувашская Республика - Чувашия, г. Чебоксары, ул. Ленинградская, д. 34", 56.142406, 47.248091,85.41,Образование дополнительное детей и взрослых,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-ssh-energiya-g-cheboksary-inn-2130073490-ogrn-1102130006109-6906d9b1e5ef226ae0531b9aa8c04bb6
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИЗДАТЕЛЬСКИЙ ДОМ ""ГРАНИ""",АО ИЗДАТЕЛЬСКИЙ ДОМ ГРАНИ,2124035088,"429955, Чувашская Республика - Чувашия, г. Новочебоксарск, ул. Советская, д. 14А", 56.113370, 47.489136,58.13,Издание газет,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-novocheboksarsk/ao-izdatelski-dom-grani-inn-2124035088-ogrn-1112124001307-dd842a8a682847f88b50ed3ee8c5c867
"КОЛХОЗ ""УРОЖАЙ""",КОЛХОЗ УРОЖАЙ,1022101829507,"429147, Чувашская Республика - Чувашия, Комсомольский район, с. Шерауты, ул. Центральная, д. 1", 55.130089, 47.362851,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-komsomolski-raion/kolkhoz-urozhai-inn-2108000627-ogrn-1022101829507-f61e20e2d4ad4a2e943cc77a5241765e
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЕЛЫЙ ЛОТОС""",ООО БЕЛЫЙ ЛОТОС,2130104893,"428006, Чувашская Республика - Чувашия, г. Чебоксары, ул. Тенистая, д. 1", 56.104465, 47.175139,96.01,Стирка и химическая чистка текстильных и меховых изделий,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/ooo-bely-lotos-inn-2130104893-ogrn-1122130007493-320fd59ce20942ad8abb90cc7e6e0c4d
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЧУВАШСКОЕ КНИЖНОЕ ИЗДАТЕЛЬСТВО""",АО ЧУВАШСКОЕ КНИЖНОЕ ИЗДАТЕЛЬСТВО,2130186800,"428903, Чувашская Республика - Чувашия, г. Чебоксары, проспект И.Я.Яковлева, д. 13", 56.105421, 47.260182,58.11.1,"Издание книг, брошюр, рекламных буклетов и аналогичных изданий, включая издание словарей и энциклопедий, в том числе для слепых, в печатном виде",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/ao-chuvashskoe-knizhnoe-izdatelstvo-inn-2130186800-ogrn-1172130005475-2ecd43ed06554fe9bb1bb322de7a4a28
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""КАСКАД""",АО НПО КАСКАД,2130064584,"428027, Чувашская Республика - Чувашия, г. Чебоксары, ул. Хузангая, д. 18 к. 1", 56.092881, 47.273549,27.12,Производство электрической распределительной и регулирующей аппаратуры,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/ao-npo-kaskad-inn-2130064584-ogrn-1092130011930-0f7dd0e625b44aa891e870dfa5a3ea0d
"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""ЧЕБОКСАРСКИЙ ТЕХНИКУМ ТЕХНОЛОГИИ ПИТАНИЯ И КОММЕРЦИИ"" МИНИСТЕРСТВА ОБРАЗОВАНИЯ ЧУВАШСКОЙ РЕСПУБЛИКИ",ГАПОУ ЧТТПИК МИНОБРАЗОВАНИЯ ЧУВАШИИ,1082130016627,"428003, Чувашская Республика - Чувашия, г. Чебоксары, ул. Чапаева, д. 10", 56.124537, 47.261380,85.21,Образование профессиональное среднее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/gau-chttpik-minobrazovaniya-chuvashii-inn-2130049610-ogrn-1082130016627-6906d9b1dd5d226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""НОВОЧЕБОКСАРСКИЙ ХИМИКО-МЕХАНИЧЕСКИЙ ТЕХНИКУМ"" МИНИСТЕРСТВА ОБРАЗОВАНИЯ ЧУВАШСКОЙ РЕСПУБЛИКИ",НОВОЧЕБОКСАРСКИЙ ХИМИКО-МЕХАНИЧЕСКИЙ ТЕХНИКУМ МИНОБРАЗОВАНИЯ ЧУВАШИИ,1022100909710,"429951, Чувашская Республика - Чувашия, г. Новочебоксарск, ул. Ж.Крутовой, д. 2", 56.124973, 47.503546,85.21,Образование профессиональное среднее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-novocheboksarsk/gau-novocheboksarski-khimiko-mekhanicheski-tekhnikum-minobrazovaniya-chuvashii-inn-2124009874-ogrn-1022100909710-6906d9b1b883226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""ЧЕБОКСАРСКИЙ ЭКОНОМИКО-ТЕХНОЛОГИЧЕСКИЙ КОЛЛЕДЖ"" МИНИСТЕРСТВА ОБРАЗОВАНИЯ ЧУВАШСКОЙ РЕСПУБЛИКИ",ЧЕБОКСАРСКИЙ ЭКОНОМИКО-ТЕХНОЛОГИЧЕСКИЙ КОЛЛЕДЖ МИНОБРАЗОВАНИЯ ЧУВАШИИ,1022101141446,"428020, Чувашская Республика - Чувашия, г. Чебоксары, проспект Ленина, д. 61", 56.114472, 47.262871,85.21,Образование профессиональное среднее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/gau-cheboksarski-ekonomiko-tekhnologicheski-kolledzh-minobrazovaniya-chuvashii-inn-2128007116-ogrn-1022101141446-6906d9b1b8a8226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРКТО""",ООО АРКТО,2123020392,"429336, Чувашская Республика - Чувашия, г. Канаш, парк Индустриальный, стр. 2", 55.511382, 47.506778,28.25,Производство промышленного холодильного и вентиляционного оборудования,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-kanash/ooo-arkto-inn-2123020392-ogrn-1182130012338-7b75b89dbc73763ce0531b9aa8c0ba61
